Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_CA,Ala_CDCA,Ala_DCA,Arg_CA,Arg_DCA,Asn_CA,Asn_CDCA,Asn_DCA,Asp_CA,Asp_CDCA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Gln_CDCA,Gln_UDCA,Glu_CA,Glu_CDCA,Glu_DCA,His_CA,His_CDCA,His_DCA,IleLeu_CA,LCA,Lys_CA,Lys_CDCA,Lys_DCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_CDCA,Tyr_UDCA,UDCA,Val_CA,Val_CDCA,Val_DCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA,isoalloLCA
BSH2%UPI00033AD64E,-1.0,-0.6462847,-1.0,1.0,-0.6091923,0.8944055,-1.0,-1.0,-0.8377322,0.3364787,-1.0,-1.0,-0.22740912,0.2772494,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9815802,1.0,-1.0,1.0,0.55856276,-0.42670172,-1.0,1.0,-0.8113785,-0.35315177,1.0,1.0,-1.0,-1.0,-1.0,-0.53337425,-0.69010264,1.0,0.6185585,-1.0,1.0,0.38053715,-1.0,-1.0,-1.0,-1.0,-0.13269506,0.0423862,0.4131203,-1.0,0.41574377,-0.70144403,-0.030775772,-0.9987853,0.34503728,1.0,-1.0,-0.5861379,-1.0,-1.0,-1.0,-1.0,-0.42633548,-1.0,1.0
BSH2%UPI00033F049A,-0.40268382,1.0,-1.0,-1.0,-1.0,0.41541204,-1.0,-0.4913003,-1.0,-1.0,-1.0,-1.0,-1.0,0.70872366,-1.0,-1.0,0.94760364,-1.0,-1.0,-0.7770023,1.0,-1.0,-1.0,-1.0,-0.26859662,-1.0,-1.0,1.0,-1.0,0.40712172,1.0,-1.0,1.0,-1.0,-0.09523023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09661557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9789747,-1.0,0.9103556,1.0,-1.0,1.0
BSH2%UPI00038B932A,1.0,1.0,-1.0,0.23180906,-0.25739208,1.0,-1.0,0.7580847,-0.8989112,0.09999467,-0.66144353,-1.0,-1.0,0.95506066,-1.0,-0.60339457,1.0,-1.0,-1.0,1.0,1.0,-0.97186846,0.7047416,0.9182926,0.81785953,-1.0,0.34450957,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.45130226,-0.5996834,-0.8210681,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.97274554,-1.0,-0.4798502,0.4788824,0.8487193,-1.0,1.0,-1.0,-1.0,0.46836698,0.692891,-1.0,-1.0,0.6790516,-1.0,0.6603741,1.0,-1.0,1.0
BSH2%UPI000396CDDF,-1.0,1.0,-1.0,-1.0,-1.0,-0.5649367,-1.0,-0.24808955,-1.0,-1.0,-1.0,-1.0,-1.0,0.95060664,-1.0,-1.0,-0.7853503,-1.0,-1.0,-0.27907538,1.0,-1.0,-1.0,-0.5609899,-0.7598535,-1.0,-1.0,1.0,-1.0,-0.41242382,-0.5535958,-1.0,1.0,-1.0,-0.060103685,-1.0,-0.6791364,0.99904114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69760823,-1.0,-1.0,1.0,-1.0,1.0
BSH2%UPI00050FFCF5,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4335185,0.0153609235,0.8707125,-0.6591518,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15660767,-1.0,1.0,1.0,-1.0,-0.10261602,1.0,1.0,0.226054,1.0,1.0,-1.0,1.0,-1.0,-0.8315321,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17443596,-0.5669917,-0.6370546,-1.0,-1.0,-1.0,-1.0,-0.3024514,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
BSH2%UPI0005D317A6,0.93397534,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.31120622,1.0,1.0,-1.0,1.0,1.0,-1.0,0.033186562,1.0,1.0,1.0,1.0,1.0,1.0,0.21632545,1.0,1.0,1.0,1.0,-1.0,0.9943857,-0.39094403,0.43693373,1.0,0.39696676,1.0,1.0,1.0,1.0,1.0,0.4812573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.42356417,1.0,-0.46192706,-1.0,1.0,-1.0
BSH2%UPI0005DCCFF2,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.040000916,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88687146,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.6110167,-1.0,-1.0,-1.0,-0.38523468,-1.0,-1.0,1.0,-1.0,-1.0,-0.023555279,-0.008625787,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH2%UPI0006BFFEB7,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.61314017,0.69139016,1.0,1.0,-0.9037259,1.0,-0.10097787,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0866508,1.0,-1.0,1.0,1.0,-1.0,0.51098657,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.7489917,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.29321304,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.24663018,-1.0
BSH2%UPI0006C0EB58,0.017712947,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.6608913,1.0,-1.0,1.0,-1.0,1.0,1.0,0.72037166,1.0,1.0,1.0,1.0,1.0,-1.0,-0.8344072,1.0,1.0,1.0,-0.20593569,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI0006C1ADDE,-1.0,-1.0,1.0,1.0,0.6292456,-1.0,1.0,-1.0,1.0,1.0,-0.2567246,1.0,1.0,-0.21168487,1.0,1.0,-1.0,0.60801286,0.5384592,-1.0,-1.0,1.0,1.0,0.2992393,-0.89805526,1.0,1.0,-1.0,1.0,1.0,-0.8947792,1.0,-1.0,1.0,-0.9496868,1.0,1.0,1.0,0.789419,1.0,0.24757944,1.0,1.0,-1.0,-0.9318076,1.0,1.0,1.0,-0.6741247,1.0,0.5702742,-1.0,1.0,1.0,1.0,-0.052372135,0.53946275,1.0,-0.9068348,1.0,-1.0,-1.0,0.80510336,-1.0
BSH2%UPI0006C28698,-1.0,0.28707275,-1.0,-1.0,-1.0,-0.048419774,-1.0,-0.95854205,-0.954896,-1.0,-1.0,-0.373345,-1.0,0.04554672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37166178,-1.0,-0.13139349,-0.70269686,0.10365962,-1.0,-1.0,1.0,-0.82223994,0.45084625,0.59752345,-1.0,0.08535798,-0.86087817,-0.23836802,-0.5569058,-0.85328555,0.69456154,-1.0,-1.0,-0.18090226,-1.0,-1.0,-1.0,0.3297218,-0.33208123,-1.0,-1.0,-0.34819975,-1.0,-1.0,-1.0,-1.0,-1.0,-0.13521744,-0.7289839,-1.0,-1.0,1.0,-1.0,-0.35368723,1.0,-0.94452715,1.0
BSH2%UPI0006C45BC8,1.0,0.4095251,1.0,0.64632803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78867215,-0.05020096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14956954,1.0,1.0,-0.75806695,1.0,1.0,0.7763511,1.0,1.0,0.1752456,1.0,1.0,1.0,-0.06457153,-0.3166714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85114586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5797355,1.0,-0.41903034
BSH2%UPI0006C4A6B6,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.82959193,-0.05487541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.47386724,1.0,-1.0,-1.0,-0.9303861,0.14363426,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.87826985,-1.0,-0.30452305,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8755303,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
BSH2%UPI0006C706B0,-0.4143662,-1.0,1.0,1.0,0.58709663,-0.074398115,1.0,-0.30743793,1.0,1.0,0.84019774,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.25179788,-0.7520228,1.0,0.73193014,-0.66477174,0.467133,1.0,0.20148328,-0.81367517,1.0,-0.8812042,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.55186737,1.0,1.0,1.0,-0.477417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0019642354,1.0,1.0,-0.98949134,1.0,1.0,0.40659478,0.59280455,0.8606046,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI0006CAB5AD,-0.39289525,0.52793616,0.0040224623,-1.0,-0.7510055,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.012161138,1.0,-0.28588885,0.45866048,-0.38383842,-0.043073803,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.68891245,-1.0,-1.0,1.0,-0.19239494,-1.0,-0.9542726,-0.050264,-0.21976458,1.0,1.0,1.0,-1.0,1.0,0.21616715,-0.3997658,1.0,1.0,1.0,1.0,1.0,1.0,-0.93577474,-1.0,1.0,1.0,1.0,-0.38190418,-0.38560894,-1.0,0.99170476,0.5334733,-1.0,-0.3330178,1.0,1.0,-0.49179196,0.036412347,1.0,-0.95285696
BSH2%UPI0006CABDF6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.97337437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.93059576,0.12567666,-1.0,-1.0,0.81081206,-0.26365998,1.0,1.0,0.57491136,-1.0,-1.0,1.0,-1.0,1.0,-0.24106026,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.122001916,-1.0,-1.0,-1.0,-1.0,-0.42731225,-1.0,-1.0,-1.0,0.7934561,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BSH2%UPI0006CABE2C,1.0,-1.0,1.0,-0.536216,0.59828866,1.0,1.0,1.0,1.0,0.030131187,0.3539606,1.0,1.0,0.3272494,1.0,1.0,-0.67016804,1.0,1.0,0.48075113,0.78941,1.0,0.706893,-0.9692442,0.62180215,1.0,-0.25819567,1.0,1.0,-0.9390571,-0.0901119,1.0,-1.0,1.0,1.0,1.0,-0.6087338,1.0,1.0,0.5070469,-0.29587153,1.0,1.0,1.0,1.0,1.0,1.0,0.55014163,1.0,1.0,1.0,-0.7401943,1.0,0.9489897,-0.3556778,1.0,0.2793777,1.0,0.76689684,1.0,0.7834996,-1.0,1.0,-1.0
BSH2%UPI00082051E1,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.7051278,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.3080743,1.0,1.0,-0.23347522,0.052259877,1.0,1.0,1.0,-0.5796717,1.0,1.0,-1.0,1.0,1.0,1.0,0.60921586,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI000820857A,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96002847,-1.0,1.0,1.0,-1.0,-1.0,0.9377749,1.0,0.3181281,-1.0,1.0,1.0,-0.7986019,1.0,1.0,-0.8310677,1.0,-1.0,1.0,-0.6877758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5804288,0.9091181,1.0,1.0,1.0,0.5895118,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.104882844,1.0,-1.0,-1.0,0.66632265,-1.0
BSH2%UPI000820B778,0.23515783,0.54790336,-1.0,0.09899494,-0.10984723,1.0,-1.0,1.0,-1.0,-0.9672539,-1.0,-1.0,-1.0,-0.19808345,-1.0,-1.0,0.7009766,-0.3680386,-0.4200408,1.0,1.0,-0.28012127,-0.3903343,-1.0,0.50510454,-1.0,-1.0,0.14178298,-1.0,-0.46652463,-0.62493324,-1.0,0.6385205,-1.0,0.36979797,-1.0,-0.31314373,-1.0,-1.0,-0.37766534,-0.6433352,-1.0,-1.0,-0.52613634,-0.7659567,-1.0,-1.0,-0.05745723,-0.44776466,-0.41115436,-1.0,0.9811309,-1.0,-1.0,-1.0,-0.46291935,-0.80322206,-0.5310702,-0.9449998,-1.0,0.29502565,1.0,-1.0,1.0
BSH2%UPI000820F666,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47436982,-1.0,-1.0,1.0,0.4524353,0.0997571,1.0,1.0,1.0,-1.0,-1.0,0.37129754,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.48186788,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.7456319,-1.0,-1.0,0.9042655,-1.0,1.0,1.0,-1.0,1.0
BSH2%UPI000821232B,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.42164692,-1.0,-1.0,-1.0,-1.0,-1.0,0.33900428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.79276806,-1.0,0.49108785,-0.2641241,-1.0,-1.0,-1.0,0.011109176,0.50665116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.06407578,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.7514097,-1.0,-1.0,1.0,-1.0,1.0
BSH2%UPI0008219BA0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.85614955,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.94123745,1.0,1.0,1.0,-0.045171153,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI0008222B5A,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-0.2860735,1.0,1.0,1.0,0.85967827,1.0,1.0,1.0,-0.99401104,1.0,1.0,1.0,1.0,-1.0,1.0,-0.8161602,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.6826326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
BSH2%UPI00082257EE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.74571246,-1.0,-1.0,-1.0,-1.0,-1.0,0.8251921,-1.0,-1.0,0.43165278,-1.0,-1.0,0.6139251,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.9664099,-1.0,1.0,-1.0,0.010687441,-1.0,-1.0,-0.4236231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9085555,-1.0,-0.048269413,1.0,-1.0,1.0
BSH2%UPI00082332C0,1.0,1.0,-1.0,0.53847593,-1.0,-0.41318426,-1.0,-1.0,-0.59814817,0.13133535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5771658,-1.0,1.0,0.9865508,1.0,-1.0,-0.31104767,-1.0,-1.0,1.0,1.0,-1.0,0.6258829,-1.0,-1.0,-1.0,-0.113760546,-1.0,-1.0,1.0,0.29479444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.106974214,-0.46099204,-1.0,-0.94687986,-1.0,-0.6907886,1.0,-1.0,1.0
BSH2%UPI00095B7069,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.4170236,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.54000944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.9750076,1.0,0.34961712,1.0,-1.0,1.0,-0.24653493,1.0,1.0,-1.0,1.0,1.0,-0.3037391,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.06725976,1.0,0.674672,1.0,1.0,1.0,0.72138363,1.0,0.72251457,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
BSH2%UPI000960BD65,1.0,-0.900383,1.0,1.0,1.0,0.10447062,0.29968607,-1.0,1.0,1.0,-0.5403312,1.0,0.25114003,-1.0,1.0,1.0,0.49222183,1.0,1.0,1.0,0.9145143,0.6382181,1.0,0.6052981,1.0,-0.6046563,0.8924751,-1.0,-1.0,0.48530382,-1.0,-1.0,-0.56727904,-0.743798,-1.0,-0.2968428,1.0,-1.0,-0.49584162,1.0,-1.0,1.0,1.0,-0.60554206,-1.0,0.08757276,1.0,1.0,-1.0,0.36716878,-1.0,-0.24263382,-0.4703998,0.017213214,-1.0,1.0,-0.35498965,1.0,-1.0,-0.5396272,0.37160274,-0.050861787,-0.28825852,1.0
BSH2%UPI000965B48B,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.19099854,0.28172493,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.12590536,-0.55159885,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI00096829BD,1.0,1.0,1.0,0.89924496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.088031076,1.0,1.0,1.0,1.0,-1.0,0.461095,1.0,1.0,1.0,1.0,0.97242206,1.0,1.0,0.28226313,1.0,1.0,1.0,1.0,1.0,0.8250921,1.0,1.0,1.0,-0.682822,0.6756011,1.0,1.0,1.0,-0.9448529,-1.0,-1.0,0.988396,1.0,1.0,0.21409947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.11827634,-0.43746793,1.0,1.0,1.0,1.0,1.0,1.0
BSH2%UPI000D1261F9,1.0,-1.0,1.0,0.8805323,1.0,1.0,1.0,0.75492376,0.73522615,1.0,0.72278523,1.0,0.024613874,1.0,0.8426446,1.0,-0.8647133,-1.0,0.1332977,0.53721017,1.0,1.0,1.0,-0.89046896,1.0,1.0,0.054440122,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.7760269,-1.0,0.23764469,1.0,1.0,-0.33585057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.866406,0.32570827,1.0,1.0,-1.0,-1.0,1.0,1.0
BSH2%UPI000E40484B,-0.47406504,-1.0,1.0,1.0,1.0,1.0,1.0,0.5515182,1.0,1.0,0.28251827,1.0,1.0,0.7971455,1.0,1.0,-0.8795407,1.0,1.0,0.35926563,1.0,1.0,1.0,-0.22982047,-0.04633321,1.0,1.0,0.3155569,1.0,1.0,-0.031773273,1.0,-1.0,1.0,0.5463935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5543419,0.87100255,1.0,1.0,1.0,0.9239379,1.0,1.0,0.9491262,1.0,1.0,1.0,1.0,-0.22548307,1.0,-0.71704686,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI000E4418E2,-0.19023703,1.0,-1.0,-1.0,-1.0,-0.7267747,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.55160195,-1.0,-1.0,-1.0,0.89032006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH2%UPI000E4BF981,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35268965,-1.0,-1.0,-1.0,-1.0,-0.5298203,1.0,-1.0,-1.0,-0.7272907,-1.0,-1.0,0.5158266,0.73894703,-1.0,-1.0,0.6647951,-0.99017197,-1.0,-0.49897516,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.945695,-1.0,0.093346365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.83833385,-0.87340254,-1.0,-1.0,-0.5175387,-0.020869344,-1.0,-1.0,-1.0,-1.0,-1.0,-0.995022,-0.8842293,-1.0,-1.0,0.36087263,-1.0,-0.4004666,1.0,-1.0,1.0
BSH2%UPI000E4E4D64,-1.0,-1.0,-0.19606726,0.35129985,0.12431221,-0.24672307,0.8206819,-1.0,0.20693287,1.0,1.0,-0.3683947,1.0,1.0,-1.0,-0.80079585,-1.0,-1.0,-1.0,-1.0,0.1873516,-0.15317245,1.0,1.0,-1.0,1.0,1.0,-0.11593527,1.0,1.0,0.83300143,1.0,-1.0,1.0,-0.38313738,1.0,1.0,1.0,0.17976072,1.0,1.0,-1.0,-0.39086452,-1.0,-0.005188579,1.0,1.0,0.57468265,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.65706754,-0.34617177,-0.34142092,-1.0,-1.0,-1.0,-1.0,-1.0
BSH2%UPI000E53DAEE,0.86175156,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9530403,1.0,1.0,1.0,1.0,1.0,1.0,0.94245243,0.14333002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH2%UPI000E7D8CB5,-1.0,1.0,-1.0,-1.0,-1.0,0.57909304,-1.0,-0.005357693,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.34207222,-1.0,-1.0,0.81857276,1.0,-1.0,-1.0,-0.018796116,-1.0,-1.0,-1.0,1.0,-1.0,-0.88060427,1.0,-1.0,1.0,-1.0,0.8487848,-1.0,-1.0,1.0,-1.0,-1.0,0.07641087,-1.0,-1.0,-1.0,0.014498305,-1.0,-1.0,-1.0,-0.3847078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
BSH2%UPI000E80FD85,0.8972968,-0.025832206,1.0,0.05991183,1.0,1.0,1.0,0.73114264,0.3465097,1.0,0.39263597,-0.4649246,1.0,1.0,1.0,1.0,-0.05234548,-1.0,0.25168148,-0.21911642,1.0,1.0,1.0,-0.2532525,0.86950034,0.88106596,0.9393175,1.0,1.0,1.0,1.0,1.0,-0.57665,1.0,1.0,1.0,-0.4678095,1.0,1.0,1.0,1.0,-0.64012593,-0.4799852,-0.22702843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8051211,1.0,1.0,1.0,-0.30181316,-0.864854,1.0,0.6240419
BSH2%UPI000E92006C,0.03486691,-0.8462658,0.917807,0.21745446,1.0,1.0,1.0,0.19261858,0.36462477,1.0,0.8741292,1.0,0.80116546,1.0,0.48140967,1.0,-0.95448375,-1.0,-0.00049861637,0.15658873,1.0,0.5029976,1.0,-0.71008563,0.77840966,1.0,0.79826266,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-0.75231254,-0.27495435,1.0,1.0,1.0,-1.0,-0.8616037,-1.0,-0.33750996,0.6730111,1.0,0.6022813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.811919,1.0
BSH2%UPI000EC98B2C,1.0,-1.0,1.0,1.0,-0.3050193,-1.0,1.0,-1.0,1.0,1.0,-0.49786818,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.21148692,1.0,1.0,1.0,-1.0,0.013660168,0.011903363,-1.0,-0.62102973,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.5661226,-0.7247113,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.0008146881,-1.0,-1.0,0.8089977,-0.3787463,-0.77510154,1.0,0.17686886,1.0,-1.0,1.0,0.59241045,-1.0,1.0,-1.0
BSH2%UPI000ECC9F84,-1.0,0.7097945,-1.0,0.77852255,-1.0,-1.0,-1.0,-1.0,-0.0819015,0.69728625,0.59897697,-1.0,-1.0,0.7713028,-1.0,-1.0,-0.4148347,-1.0,-1.0,-0.21666004,0.83105874,-1.0,1.0,1.0,-0.7898712,-1.0,1.0,-0.46505716,-1.0,1.0,0.20909946,-1.0,1.0,-1.0,-0.60698026,-1.0,1.0,1.0,-1.0,-0.22558673,-0.8238179,-1.0,-1.0,-1.0,-0.10686894,-1.0,-0.15539183,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.42010388,-0.23542207,-1.0,-0.8063098,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
