Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,His_DCA,LCA,Lys_CDCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_UDCA,UDCA,isoCA_aMCA,isoLCA,isoalloLCA
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,0.7966856,1.0,-1.0,-0.13416445,-1.0,-0.5222621,-1.0,0.74215394,-1.0,-1.0,1.0,-0.8387516,-1.0,0.49771002,0.92823,-1.0,-1.0,-1.0,-0.20840774,0.33016464,0.39450672,0.95500255,1.0,0.15654871,0.45210096,-0.50766814,-0.5180878,0.8395824,-0.8467885,-0.8193762,-0.28644457,0.17099208,-1.0,0.022808088,0.7138315,-0.5381258,-0.47043285,-0.48652723,-0.58208233,0.052866142,-0.004139117,-1.0,1.0,1.0
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.9856746,0.74370086,-1.0,0.806969,-1.0,0.38420475,-1.0,1.0,-1.0,-0.5570113,1.0,0.014897178,0.25351894,0.94305426,1.0,0.50560975,-0.8842961,-1.0,-1.0,0.40168053,-0.39618483,1.0,0.3097989,-1.0,0.53695923,-0.14158234,-0.08610726,0.32868123,-0.1383881,0.22910194,0.96139735,0.9824227,-1.0,-1.0,0.013637208,-0.35364053,-0.42405838,0.38219044,-0.955155,0.3888132,-0.02681594,-0.94993174,1.0,1.0
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.27632213,-0.90592575,1.0,-0.4390061,0.17291859,0.04735995,0.6588703,-0.34384105,1.0,1.0,-1.0,1.0,0.7941039,-0.72595876,-1.0,0.40978143,0.43823397,1.0,-0.038750015,-0.8052919,-0.2830348,-0.9878182,-0.6861507,1.0,-0.8765119,0.09982759,-0.4272551,-0.8080848,1.0,0.66669923,-0.55931705,-0.9902375,0.9006685,1.0,-0.4968339,0.1711401,0.3962439,-0.60546076,0.8329287,-0.38663632,-0.1647138,0.9641528,-1.0,-1.0
5BR%WP_300748828_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.50329214,0.14067277,-0.6347337,-0.3330634,0.15223713,0.2986903,0.19573133,-1.0,-0.67151517,0.28174794,-0.12609252,0.0121193575,0.18249677,-0.5338854,0.052001983,-0.8323242,0.37030247,0.43757772,0.39802787,-0.47416684,0.64576954,0.39917317,-0.41518727,-1.0,0.96495545,0.51107097,1.0,0.9212708,0.097783685,0.2158556,0.52346194,1.0,-0.59411097,-0.86339813,-0.2353899,-0.32668665,0.19950628,0.16469656,0.26566193,0.52490395,-0.6161609,-0.27260065,0.036623124,-0.0050729285
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,1.0,1.0,-1.0,0.31692976,-0.9787475,1.0,0.059939355,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.67665476,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.62556833,0.6801076,0.10808835,1.0,-1.0,-1.0,0.8645329,1.0,-1.0,-1.0,1.0,-0.15137401,-0.072267205,1.0,-0.7574643,-0.7029224,-0.022343991,-0.8919676,1.0,1.0
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,-0.23940127,-0.6246556,-0.29725847,-0.30537155,1.0,0.64013016,1.0,0.121946834,-0.07517032,-0.5989642,-0.8139846,0.4982523,0.4316079,-0.0011581006,-1.0,0.40784994,1.0,0.27110404,0.36696735,-0.092734255,0.28647077,-0.8251788,0.31440476,0.09688074,-0.9289394,0.9330723,0.7877783,-0.498021,0.72772086,0.6863812,-0.69235146,-1.0,0.70845926,-0.6555975,0.21760358,0.09191914,0.21667202,0.48007506,0.398302,-0.50222963,-0.8143908,-0.2653016,-0.92160445,-0.77987725
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,-0.80266595,-0.0010681027,-0.26890594,-0.45044175,0.1972508,-0.4540301,-0.6798246,0.32574978,-0.6418673,-0.6824529,0.3399759,0.19406782,0.604911,0.09052461,0.01648239,0.10744375,0.3555104,-0.43001673,1.0,-0.3362019,-0.6634754,0.2772562,0.23348051,1.0,0.15525915,-0.3016901,0.49462196,-0.10310229,0.08433875,0.1663291,-0.29402205,-0.3795592,0.3221138,0.16683966,-0.05910657,-0.2082851,-0.5453324,-0.101871975,-0.10154848,-0.16689602,-0.95460445,-0.3000893,0.09895469,-0.015705366
7aHSDH%GENOME025100_397,-1.0,-0.90526986,0.6352368,-0.3055512,1.0,0.6005578,1.0,-0.40774986,0.44757062,-0.119990446,-0.7218581,-1.0,-1.0,-1.0,-1.0,-0.39107713,0.3035153,1.0,1.0,0.260766,0.44054002,-0.7269529,-0.49483117,0.12772304,-1.0,0.40879485,-0.8587164,-0.23577751,-1.0,-1.0,-1.0,-0.78885555,1.0,1.0,1.0,1.0,1.0,0.9170675,1.0,0.1536845,-0.4116393,1.0,-0.7756784,-1.0
7aHSDH%GENOME067790_2714,1.0,0.8040294,0.5180435,1.0,-1.0,-0.50361633,-0.24121265,0.84125704,0.4460163,0.43815896,0.9730262,-0.65387976,-0.6811491,-0.46612468,0.57072884,0.17431994,-1.0,0.448112,-0.760954,0.33143646,-0.06833465,0.39820102,0.3899208,-1.0,-0.35420257,0.5360062,-0.64151406,0.14027062,-0.31123903,-0.35206604,-0.27209282,-0.34754354,-0.24389724,0.09714429,0.5868549,-0.75231045,0.87000847,-0.79600203,-0.27507618,-0.6574954,1.0,1.0,0.8859214,-0.23144227
7aHSDH%GENOME086444_1757,0.44751737,0.61707723,0.05755092,-0.06807387,-0.50582886,-0.20185693,-0.82395244,0.8007136,0.24399967,0.30045247,-0.3348478,0.4357388,0.7997708,0.8150792,-0.4587818,1.0,-0.6052555,-0.67010653,-1.0,0.0350338,0.19971335,-0.008951042,0.23268421,-1.0,-0.53477836,-0.7637504,0.14390607,-0.018251317,0.8969181,1.0,1.0,0.49766576,-0.730861,-0.5203213,-0.4366442,1.0,1.0,0.4926387,-0.38361633,-0.73266494,-0.076959774,-0.26860422,0.100918084,-0.828885
7aHSDH%GENOME150027_3593,-1.0,-1.0,1.0,-0.8265566,1.0,0.45786276,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
7aHSDH%MBE5948790_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,1.0,1.0,-1.0,-0.19726181,-1.0,-0.83148724,-1.0,0.81340647,-1.0,-0.9425823,1.0,-0.4812927,-0.3716043,1.0,1.0,-0.21197325,-0.35044733,-1.0,-1.0,1.0,1.0,1.0,0.72554,-1.0,-1.0,0.43083277,-0.67668253,1.0,-1.0,-1.0,0.74957085,-0.05051566,-1.0,-1.0,-0.06526181,-0.36786118,-0.9855442,1.0,-1.0,-0.616073,0.5500898,-0.089484505,1.0,1.0
7aHSDH%MBHC130__Clostridiales_bacterium_1_7_47FAA_,0.25446382,-0.8690174,1.0,-0.40889087,1.0,-1.0,0.11403414,-1.0,1.0,0.78410965,-1.0,0.21248098,0.1632835,-1.0,-0.91621053,1.0,0.6359532,1.0,0.12208363,-0.59710556,0.057047106,-0.99116117,-0.1938478,0.4428001,0.92801344,0.95267856,1.0,0.26788792,0.12529674,-0.410099,-0.8834603,0.28585145,0.9349692,0.34605423,-1.0,-0.4375886,-0.19123113,-0.54201454,0.66814196,1.0,1.0,1.0,-0.30394596,-0.10612786
7aHSDH%MCI7810995_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-1.0,-0.630043,-0.8337049,-0.004957649,0.22291738,-0.73110795,-0.049101975,0.027296968,-0.9641375,-0.584293,-0.91508055,-0.2872576,-0.20811231,-0.50463104,-0.71676844,-0.8262636,0.31612432,0.3182008,1.0,-0.19545929,0.4618095,-0.5011916,0.55398667,0.9402459,-0.27904922,-0.4206842,0.8509703,0.5009031,-0.71460015,-0.10413778,-1.0,-0.24267167,0.67749363,0.65420544,-1.0,0.5467307,1.0,-0.6255669,0.10965238,0.09109525,-1.0,-1.0,-0.33982018,0.99727875
7aHSDH%MCI9468093_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.69435966,-1.0,0.69472444,-0.9800852,0.6506767,1.0,0.33980542,-0.37569472,1.0,0.8309762,-1.0,1.0,1.0,0.5535623,-0.19025922,1.0,1.0,1.0,1.0,-0.70972395,-1.0,-1.0,-1.0,1.0,-0.22592837,0.2538934,1.0,-0.21037298,1.0,1.0,-0.05259707,-0.009719467,0.22459108,-0.15967093,-1.0,0.78492564,-0.40399796,-0.84296143,1.0,0.981052,-1.0,-0.15055253,-1.0,-0.61644876
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,-1.0,-1.0,0.5345065,-0.80701715,0.46535748,0.78190595,1.0,-1.0,0.38316113,0.20840412,-1.0,1.0,1.0,-0.45045042,-0.67957675,1.0,0.7660946,0.76093227,0.8693787,-1.0,-0.842566,-1.0,-0.6436371,1.0,-0.6420648,0.25531328,1.0,-1.0,1.0,1.0,-0.78397185,-1.0,0.88038343,0.81165886,-0.3871204,1.0,0.89546627,-0.42197236,0.8212054,-0.032088343,-0.459048,0.17668155,-1.0,-0.9090475
7aHSDH%WP_003507641_1_7alpha-hydroxysteroid_dehydrogenase___Clostridium__symbiosum_,0.29739594,0.20437554,1.0,-1.0,0.92488956,-0.7826695,-0.50891346,-0.39864445,0.74905276,0.026469905,0.26632753,-0.889616,-0.69519615,-1.0,-0.32371473,-0.32921478,0.60873663,0.56302387,-1.0,0.805917,0.41024166,0.92113227,-1.0,-0.24695143,1.0,0.52678823,0.9905882,1.0,-0.31259143,-0.05098852,0.36476395,1.0,0.25944045,-0.5700935,-0.027972473,-1.0,-0.007789575,-1.0,0.6109645,1.0,1.0,1.0,0.8242821,-0.6196913
7aHSDH%WP_021989220_1_7alpha-hydroxysteroid_dehydrogenase__uncultured_Culturomica_sp__,-0.2234546,-1.0,0.41387475,0.37030903,0.18305056,1.0,0.86542183,-0.15023242,1.0,1.0,-0.0316697,1.0,1.0,1.0,-0.08463159,0.61491233,-0.31130219,-0.100202955,-0.062345468,-0.2961598,-1.0,-0.50713336,-0.16665787,-0.44249177,0.41574335,-0.9716871,-0.39028224,-1.0,1.0,1.0,0.771775,0.19589324,-0.5661347,0.06397072,-0.17234647,-1.0,-0.49036258,0.21512549,-0.49213648,-0.8878818,-0.0902553,0.2894483,-0.735512,-0.6770435
7aHSDH%WP_025075670_1_7alpha-hydroxysteroid_dehydrogenase__Bacteroides_faecichinchillae_,0.8181283,0.1859069,-0.2666617,0.61872333,0.10363568,0.07722118,-0.029186202,-0.5375713,0.018838868,-0.049671277,0.7769054,-0.085492894,0.5281807,0.29260597,0.6234805,-0.401367,0.2144391,-0.48569825,0.04747033,0.14715227,-0.08110963,0.061639264,0.22437829,1.5230549e-05,0.29082674,0.28185466,0.31394103,0.2587982,-0.61101466,-0.38678744,0.17120588,0.83041054,-0.779715,-0.5223257,0.41151625,-0.6264438,-1.0,0.6457055,-0.15512152,0.08179333,0.0408317,-0.23324598,0.19279265,0.9362481
7aHSDH%WP_262434703_1_7alpha-hydroxysteroid_dehydrogenase__Jilunia_laotingensis_,-0.98344016,-1.0,0.9009873,-0.6720621,0.43586928,-0.06980157,0.9583818,-0.38367406,1.0,0.36780408,-0.40522805,1.0,1.0,0.31637144,-0.32256854,1.0,0.46478426,0.54752177,0.23294553,-0.5484686,-0.6878454,-1.0,-1.0,0.96517587,0.12989978,-0.13430828,-0.10781747,-0.74102575,1.0,1.0,0.054159626,-0.008214328,0.4883638,-0.125127,-0.59544176,0.452585,0.43623328,-0.07530368,1.0,0.8895431,0.53220105,1.0,-1.0,-1.0
7aHSDH%WP_288686302_1_SDR_family_NAD(P)-dependent_oxidoreductase__partial__uncultured_Bacteroides_sp__,0.14083564,-0.6505581,0.5674128,0.06288198,0.30162477,-0.67625606,0.30305558,-0.36198306,0.88767457,0.11350654,0.080140226,0.37764543,0.47884429,-0.11631791,0.052661818,0.2033231,-0.8453671,0.3322861,0.0678205,-0.0883056,-0.4601218,-0.348269,-0.1868444,0.24903475,-0.5446885,1.0,0.7233757,-0.528672,-0.36143598,-0.12972659,-0.33255914,0.23229732,0.15024951,-0.7261464,-0.36423132,0.71404654,0.7570801,0.8552092,0.6326711,-0.14109296,-0.02946851,0.31595367,-0.5248792,-0.5736361
7aHSDH%WP_303013929_1_7alpha-hydroxysteroid_dehydrogenase__uncultured_Bacteroides_sp__,-0.9223301,0.1560906,-1.0,0.70838034,-0.38325974,-0.432168,1.0,-0.056181666,-0.95402473,-1.0,0.7467843,0.012022536,-0.04390939,0.50228965,0.80855376,-0.15819082,0.7141814,-0.73762053,-0.23264718,0.381796,1.0,0.64087504,0.6223302,0.31281495,-0.45955148,-0.12691346,0.11309671,0.062381916,-0.6493295,-0.6721573,-0.12258428,0.5100256,-0.47908872,-1.0,0.5723261,-1.0,-0.039996766,1.0,-0.2381667,-0.5175606,-0.7059407,-0.8221673,0.5296142,0.33045903
7aHSDH%WP_342232791_1_7alpha-hydroxysteroid_dehydrogenase__Pseudoflavonifractor_phocaeensis_,-0.917435,-0.60792506,0.555408,-1.0,0.4983947,1.0,-0.22617325,1.0,0.43630382,1.0,-1.0,-0.29847762,0.6312263,-0.053779982,-1.0,1.0,-0.096854076,1.0,1.0,0.57698894,-1.0,-1.0,-0.37172532,-0.29224843,-1.0,-0.33206037,-0.8921605,-1.0,-0.6394646,-0.26477754,-1.0,-1.0,0.9977911,1.0,-0.21468009,1.0,1.0,-0.07582267,0.6700665,0.104032144,1.0,0.84143275,-1.0,-1.0
7bHSDH%GENOME075272_507,0.60668147,-0.21351899,0.9047289,-0.106651776,-0.6835404,-0.39007095,-0.96294516,-0.5643286,1.0,1.0,-0.33102077,0.16843712,1.0,0.70461965,-0.45345134,1.0,-0.9886975,0.24446361,1.0,-1.0,-1.0,-0.71793294,0.072248474,0.9612769,-0.8313665,-0.5307104,-0.695152,-1.0,0.113889046,0.37432426,-1.0,-1.0,1.0,1.0,-0.6160407,0.734926,-0.3247706,-0.27308032,0.5260389,-0.08053833,1.0,0.21831708,-0.9072902,-0.94146234
BSH1%UPI0001652BA3,0.9144331,1.0,-0.24637614,-0.3752646,0.31310454,0.57343376,-0.071663365,1.0,-1.0,-1.0,0.8588664,-1.0,-1.0,-0.77093923,0.63942784,-1.0,-0.23785752,0.20279263,-0.479142,1.0,1.0,0.80290574,0.90227973,-1.0,1.0,0.09535357,0.2992155,1.0,-1.0,-1.0,0.6433978,1.0,-0.45096615,-1.0,-0.37557793,-0.7678156,-0.7295626,-0.22757344,-0.31287998,1.0,0.1495371,0.1811236,1.0,0.1472876
