Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoLCA
5AR%WP_303226315_1_DUF1295_domain-containing_protein__Alistipes_indistinctus_,-1.0,-0.5461725,-0.47114357,0.46714723,0.12474399,1.0,0.9978973,0.5592777,-0.01752278,0.5760819,-1.0,-1.0,-1.0,-0.13518718,-0.07397277,0.48342565,0.6870327,0.13854922,-1.0,1.0,1.0,1.0,-0.4232654,-0.71050096,-0.61963236,0.32559615,-0.3474144,1.0,1.0,1.0,-0.44860774,-1.0,-0.6352994
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,0.1541236,0.16451283,-0.12685923,0.26265523,0.3778513,-0.9582907,0.13152508,0.008991527,-0.040606435,0.14347728,0.19022441,0.1974857,0.35986203,-0.8852124,0.13722958,0.32807592,-0.19589497,-0.3849356,0.27789158,-0.24842225,0.07812514,-0.7333635,-0.36221236,0.1172272,1.0,0.10716235,-0.18013972,0.013997616,-1.0,-0.10128664,-0.35461032,0.99810565,-0.040291965
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-1.0,-1.0,1.0,-1.0,1.0,-0.67739534,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.22094026,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-0.2740988,-0.16128428,1.0,-1.0,1.0,-1.0,1.0,0.70440996,0.9086923,-1.0
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,1.0,0.7238991,0.39651874,0.16122608,0.13315225,0.47922364,-0.39573932,0.7462478,-0.37105045,-0.61248046,0.5288101,-0.30219415,-0.43179968,-1.0,-0.3718379,-0.5615737,-0.5415698,0.29026097,0.6565169,-0.35575438,0.057142038,0.9190931,-0.737803,-0.4155884,-1.0,-0.12251337,0.031448606,-0.0008526593,0.66658074,-0.10282628,1.0,-0.3457295,0.6100555
5BR%GENOME006024_4796,-0.25250188,-0.23047762,0.80670226,0.62079465,0.20893171,-0.013569567,0.42347077,0.28383937,-0.077462606,0.34860623,-0.11412584,-1.0,-0.5564385,-1.0,0.46524793,-0.061856043,-0.27407923,-0.22572826,-0.16690496,0.85550296,0.79058176,0.9030953,-0.96025544,-0.76047957,-0.60144407,-0.0020888336,-0.984249,1.0,0.022669915,0.7907888,0.7671542,0.21727999,-0.046342846
5BR%GENOME006521_2122,-1.0,-1.0,0.7120609,-1.0,0.99517995,1.0,0.9701336,-1.0,0.83915865,0.40971598,-0.6362648,-0.71384686,-1.0,-0.22704828,0.9010274,1.0,1.0,-0.17811021,-0.95859975,1.0,0.84641105,-0.34496975,-0.14921114,-0.13883005,-0.012169809,0.9779729,0.7482184,1.0,-0.58062375,0.86800957,-0.44135043,0.2622668,-1.0
5BR%GENOME141824_1849,-1.0,-1.0,0.8564495,-1.0,1.0,0.119137354,1.0,-0.645686,0.7113978,0.8789039,-0.68880004,-0.79774565,-0.49379605,0.6139332,0.6002494,1.0,1.0,-0.47222683,-1.0,0.3021515,-0.014038896,-0.18513156,0.6074001,0.6026146,0.53997135,0.87754554,0.49472585,0.5495701,-1.0,0.47483233,-0.9423676,0.07285711,-1.0
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,-0.08921789,-0.5664381,0.024848046,-0.6418999,0.7482083,-0.17399259,0.024048118,-0.6272921,0.48657346,0.6715634,-0.3733269,0.049571853,-0.8108917,0.04372681,0.4831341,0.63517696,0.09346403,-0.8236823,-0.3938705,-0.13790053,0.12713602,-1.0,1.0,1.0,1.0,0.5482278,-1.0,0.47634625,-1.0,0.080276616,-0.34921443,0.7918686,-0.8269607
5BR%MBE6202772_1_NADH_flavin_oxidoreductase__Rikenellaceae_bacterium_,-0.8553732,-0.5547207,0.5351534,-1.0,1.0,-0.6954319,0.80659604,-1.0,0.851741,0.53495866,-0.28978854,-0.5007322,-0.29817277,-0.4304032,1.0,0.53173256,1.0,-1.0,-0.39309955,0.3370869,0.5078532,-1.0,0.9804727,0.8094553,-0.13038133,1.0,0.07488782,0.57359415,-1.0,0.93153596,-0.04092793,-0.42818937,-0.69978493
5BR%MBO4402754_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.32799777,-0.3732347,0.5326701,0.014057994,0.67551243,-0.97373515,-0.45492402,-0.50154877,0.09278384,-0.32886305,-0.8534017,-1.0,0.21925639,-0.1539168,0.308612,-0.3136244,0.28303733,-1.0,-0.658312,0.7108772,0.7909362,0.08837654,0.27365765,1.0,1.0,0.38257492,-0.7986876,1.0,0.4824847,0.64879936,-0.75165063,0.19037367,-0.76835144
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,0.8537313,0.6903727,0.4501766,-1.0,0.6092392,-0.892621,-0.45919386,-0.23596394,-0.10444919,-0.8532213,0.5743061,0.24681346,0.06243807,1.0,0.095715046,-0.095144935,-0.06943958,-0.20265362,0.5945002,-0.352172,0.53339165,-0.5410594,-0.028351804,-0.2961528,-0.30883124,-0.13760696,-1.0,-0.8339071,-0.09540599,-0.5773407,0.8553245,0.3790453,0.5552025
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,-0.00825193,0.6804817,-0.7750022,0.4655179,-1.0,-0.29720744,-0.58461833,-0.028961651,-0.19503713,-0.47906142,0.33678365,0.5402037,1.0,1.0,-0.8630026,-0.9917014,-0.651986,0.59812564,0.38387576,0.84618276,0.37236318,1.0,-0.8816699,-1.0,-1.0,-1.0,1.0,-0.4749309,1.0,0.39663258,-0.21969627,-1.0,0.8690195
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.27310795,0.082392804,-0.8708309,0.38974795,-0.42186314,0.3479348,-0.28913596,1.0,-0.6645765,-0.5395626,0.39494336,0.6480403,0.12801369,-1.0,0.015638774,0.031166038,0.5813705,1.0,0.33671284,0.78282344,0.48563248,1.0,-1.0,-0.5341972,-1.0,-0.23613752,1.0,-0.15439919,1.0,-0.5422989,-0.930789,-1.0,0.1476173
5BR%MCA9548846_1_NADH_flavin_oxidoreductase__Myxococcales_bacterium_,1.0,1.0,-0.83266175,0.2466189,-1.0,-1.0,-1.0,-0.48294592,0.114751875,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.8744707,-0.2941675,1.0,-1.0,-0.30705673,-0.020464642,0.52802646,0.33650115,1.0,-1.0,-1.0,-1.0,0.011756348,-1.0,0.35803515,1.0,1.0
5BR%MCD8287651_1_NADH_flavin_oxidoreductase__Porphyromonadaceae_bacterium_,0.61164016,0.97732675,-0.70150995,0.36531055,-0.373471,0.2651649,-0.4770363,0.04514392,-0.5522353,-0.33799732,-0.09625815,0.100242354,1.0,-0.7376633,0.66233087,-0.34754306,0.9768327,-0.10309387,0.33661696,0.58983094,-0.15070187,-0.30751678,0.528845,-0.27992022,0.176383,-0.6959939,-0.93428767,-1.0,-0.43379027,-0.58848983,0.1204952,-0.68776673,0.79486734
5BR%MCF0197806_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-0.72568834,0.23176663,0.017656602,0.16242573,-0.18150634,0.11597998,1.0,-0.25041914,0.45321983,1.0,-0.6231887,-0.695479,-0.26045084,-0.45304772,-0.1800781,0.87591165,0.88241863,-0.54837024,-0.7969937,0.4940722,0.86959887,-0.48788348,-0.38032272,-1.0,-1.0,0.45585155,0.19835423,0.22879109,0.2480975,1.0,-0.4550116,0.12034512,-0.24041595
5BR%MCH5231198_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-0.27139106,-0.2616455,0.8380739,0.088839605,-1.0,-0.22523215,-0.69715774,1.0,0.8838027,1.0,0.09158116,-0.42508125,-0.2614342,-0.1323005,-0.5343413,-0.83867425,-0.143206,0.7445988,0.24027026,-0.5004521,-0.73489565,0.44196722,0.3067481,0.58239007,-1.0,-0.7982223,0.30799255,0.06106809,0.5287387,-0.12841162,-0.43414903,0.9604174,-0.078656465
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-0.7466956,-0.007518144,-0.5577718,0.77283406,-0.27374434,-0.5149484,-0.6773697,0.29239887,0.25191808,1.0,0.05908404,-0.16201897,0.5488278,0.034626182,-0.84161764,-0.59621245,-0.26983088,-0.24308464,0.25078446,-0.78903425,0.045783423,0.28162384,0.9230334,0.33849603,1.0,-0.5394541,-0.060485918,0.050353542,-0.5176178,-1.0,-0.16471067,-0.15584596,0.22262844
5BR%MCQ2271787_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.14468068,-0.5921821,0.8475224,-1.0,1.0,0.6058452,0.4474725,-0.6567611,-0.22187705,-0.39711547,-0.5171933,-1.0,-0.55910736,-0.5984921,1.0,0.8007895,0.44312614,-0.7238684,-0.36787996,1.0,1.0,-1.0,-0.0463217,-0.8604788,-0.11505399,1.0,-1.0,0.78049606,-0.34946135,0.59045506,1.0,0.37908575,-0.26698348
5BR%MCR4591939_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-1.0,-1.0,0.794229,-1.0,1.0,0.5421369,1.0,-1.0,1.0,0.67798954,-0.9485525,-1.0,-1.0,0.67525154,0.64939326,1.0,1.0,-1.0,-1.0,1.0,1.0,-0.98352,1.0,-0.17197013,0.0066038314,1.0,-0.35729712,1.0,-0.6646276,1.0,-0.48349702,0.5512462,-1.0
5BR%MDD2293891_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-1.0,-0.25019982,1.0,0.08004934,0.4075353,1.0,1.0,-0.27522352,1.0,1.0,-1.0,-0.793755,0.36910278,1.0,-0.023828318,1.0,1.0,-0.3497032,-1.0,-1.0,-1.0,-1.0,1.0,-0.7469052,-0.69556993,0.12973282,-0.33675298,1.0,1.0,-1.0,0.25033617,-1.0,-0.15943958
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.44782606,0.80478245,-0.6175949,-0.35029688,-0.6901003,0.41815805,-1.0,-0.14435318,-0.25519693,-0.4645094,0.9028947,0.92246693,0.69503635,-0.26232067,-0.04429014,-1.0,-0.7187018,-0.24587503,0.7780978,-0.62417257,-1.0,-0.19615084,0.5685361,1.0,0.8611794,-0.4463578,-0.7352829,-0.9528952,0.37251863,7.015587e-05,-0.41952264,-0.114793986,0.31438735
5BR%MDD5962634_1_NADH_flavin_oxidoreductase__bacterium_,-0.21095236,-0.2780232,0.4626706,-0.38042912,-0.30185735,0.711938,0.2677806,-1.0,0.12834877,0.54360974,-0.32835284,0.9052246,0.112286136,1.0,-1.0,0.3431904,0.899578,-0.8556323,-0.5900152,0.47139826,-0.69708014,-0.7008525,1.0,1.0,0.8390531,-0.1360903,0.13863713,-1.0,-0.5282316,-0.2113243,-0.2009109,0.38382578,-0.61640483
5BR%MDD6582580_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-1.0,-0.8477505,0.40435016,-1.0,-0.25218734,0.46416792,0.5169494,0.14244896,1.0,1.0,-0.47413877,0.03750853,-0.78655714,0.93140155,-0.26063424,0.5078619,1.0,0.2755652,-0.6029697,-0.8418006,-0.4901853,-0.37802657,1.0,0.9419617,1.0,-0.56458366,-1.0,-0.30266234,-0.71171516,-0.21976186,-1.0,0.19221103,-0.71141785
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,-0.9266921,-0.5712326,0.60221833,-1.0,1.0,1.0,1.0,-0.08121772,1.0,0.5239365,-0.67193943,-1.0,-1.0,-0.9581945,1.0,0.3723708,1.0,-0.9797694,-0.5388459,0.8471963,1.0,-0.8054389,1.0,-0.2185562,-0.5353613,1.0,0.04809284,0.9083988,-0.63227385,0.8077417,0.3185448,-1.0,-0.53581804
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-0.94634145,-0.9896947,0.90017164,-0.27603057,0.9978877,-0.05416886,0.6229372,-0.41752246,0.8976626,0.58687145,-0.6573999,-0.60124713,-0.73773825,0.0028763332,0.9260188,1.0,1.0,-0.19811843,-0.9163414,0.71919817,0.15016855,-0.5225,0.059359685,-0.77454954,-0.66587204,0.8832595,-0.52410865,0.65819955,-0.4733679,1.0,-0.26369864,0.20062807,-0.94787806
5BR%MFO0559492_1_NADH_flavin_oxidoreductase__Polyangiales_bacterium_,0.6777644,0.51724803,-0.18816184,-0.2843916,-0.60699975,-0.03290246,-0.68763727,0.24517773,0.9096461,0.81997633,0.26958424,0.050675537,-0.15688977,0.04732146,-0.4780192,-0.75000197,-0.6564625,-0.119081825,0.35691613,0.6020166,0.33404797,0.65603495,-0.34753507,-1.0,-0.85960245,-0.74015206,-0.16850953,1.0,0.2042993,0.21495295,-0.068436086,0.14893945,0.0675805
5BR%WP_259010233_1_NADH_flavin_oxidoreductase__Parabacteroides_distasonis_,-0.11608957,-0.23394406,0.23488912,-0.47340828,-0.116029784,0.3660163,0.17364317,-0.1322217,-0.21886091,-0.5124745,0.07929858,0.31255078,0.6673463,-0.75069034,0.45871255,0.29147258,-0.48700616,-0.43161514,-0.18042389,0.15107632,-0.94348854,-0.34824106,-0.07481651,1.0,0.31349385,-0.03939618,-0.52501893,0.10157508,0.08128754,0.34503362,0.4082636,0.46351784,-0.11946266
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,0.036255438,-0.14345858,0.42049938,-0.3396369,0.62832606,-0.32194874,0.22025232,0.6954862,0.32684603,0.124503314,0.19208401,0.014886949,-0.48742005,0.6615973,0.16693917,0.21409476,-0.26112235,0.7293038,0.12380936,-0.4068058,0.40808576,0.2237082,-0.03972659,-1.0,-1.0,0.12991227,-0.23661944,-0.32966438,0.10618554,-0.24216221,0.31723657,-0.4041085,0.053259533
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,1.0,0.7772767,0.2019124,-0.060647804,0.68802655,-0.29077086,-0.2467836,0.33742192,-0.42589334,-0.91624105,0.59267324,0.3218565,-0.008245824,-0.064202905,0.02796151,-0.020799484,-0.7616606,0.31722105,0.6362522,-0.55799764,-0.55580956,-0.49892616,-0.37207994,-0.14900541,-0.490913,0.079332516,-1.0,-0.50398356,0.12091282,-0.23782414,1.0,-0.34771222,0.6741264
5BR%WP_297931268_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.3431671,-0.47063646,0.71963453,-0.67293674,0.32540667,0.18789037,-0.33127117,-0.77525353,0.35559842,0.29884934,-0.15913884,-0.24555084,-0.69542617,1.0,0.6616037,-0.21880504,0.5081216,-0.10443218,-0.3404009,1.0,0.77071,0.09488691,-0.07863973,-0.2731484,-1.0,0.18951002,-0.59567297,0.24242046,-0.42021605,0.12160205,0.4671136,0.46058622,-0.41121987
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.5630358,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.66434413,-1.0,-0.67027664,-0.6874773,0.6132345,1.0,1.0,1.0,-1.0,-1.0,0.79545665,0.20642528,-1.0,0.8944879,-0.66836345,-0.63716567,1.0,-1.0,1.0,-1.0,0.93425155,0.22101381,1.0,-1.0
5BR%WP_300748828_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.17768095,-0.20896548,0.21066985,0.15895376,0.12910667,1.0,0.0034187385,-0.22184795,0.16680555,0.24054629,-0.5008625,-0.30533493,-0.8893058,0.89955413,0.12892592,-0.07090096,0.08082586,-0.15187073,-0.4957536,0.48895127,-0.4828261,0.36553228,-0.027638974,-0.5575567,-0.21826023,0.18496409,0.16693132,0.18739425,0.97542876,-0.0051901396,-0.13766964,0.18232507,-0.28527734
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,1.0,1.0,-1.0,0.39116183,-1.0,-0.35884622,-1.0,1.0,-1.0,-1.0,1.0,0.97880554,0.7708845,0.13280186,-0.9322058,-1.0,-1.0,1.0,1.0,-1.0,-0.5807556,1.0,0.111619316,0.43236476,1.0,-1.0,-0.3947374,-1.0,1.0,-1.0,0.31237316,-0.7284561,1.0
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,0.8385348,1.0,-1.0,0.99284244,-0.6099951,0.037237544,-0.69565105,0.5933317,-0.7541618,-0.85589105,0.49957892,0.27503875,1.0,-1.0,0.16709666,-1.0,-0.37799656,0.5833169,1.0,-0.51731145,-0.4043236,0.65075326,-0.45960116,-1.0,0.7413799,-0.85420036,0.8932859,-0.27126238,1.0,-1.0,-0.92397946,-0.43892598,1.0
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,-0.20134617,-0.30867642,0.7161363,-0.5578956,0.84106934,0.07145959,1.0,0.027400285,0.3547868,-0.31290177,-0.25015944,-0.65016896,-0.46227223,-0.23913087,0.5072148,1.0,0.7662132,-0.017108308,-0.40442228,-0.067171745,-0.1195514,-0.55771613,0.030868344,-0.5102581,-1.0,0.770346,-0.45724398,0.44119558,-0.46734902,0.8218798,0.51741016,-0.19134225,-0.38802987
7aHSDH%EOW9602512_1_SDR_family_NAD(P)-dependent_oxidoreductase__Escherichia_coli_,-0.36516,-0.39125276,0.78251165,-0.32279003,-1.0,1.0,-0.30606994,-1.0,0.6348272,0.66084737,-0.34127182,-0.15954679,-0.21359906,-0.9197155,-0.116660625,0.022524796,0.92552775,-1.0,-0.6752985,1.0,1.0,0.6585033,0.5942355,0.43707126,-0.067534894,-1.0,-0.8512191,-1.0,-0.38151717,1.0,-0.119691804,-0.11285097,-0.51771605
7aHSDH%GENOME007043_1033,0.07922441,-0.09831565,-0.001511615,0.20897658,1.0,-1.0,1.0,-0.1363025,-0.9426437,-1.0,-1.0,-0.22182186,0.8302617,-0.32085755,1.0,1.0,0.28046218,-1.0,-1.0,0.053340685,-0.70825416,-1.0,-0.5845639,0.9311516,1.0,1.0,-1.0,0.94920623,-0.9259206,0.74343204,0.44858146,0.52102005,-0.23144174
7aHSDH%GENOME011662_3430,0.28509456,0.55378294,-1.0,0.8537527,-1.0,0.68842494,-0.5829897,0.13502191,-0.6310147,-0.44196457,0.3661235,0.90739125,1.0,0.09567116,-0.37870657,-0.54258835,-0.35075292,0.44804367,0.6474238,-0.790638,-0.7745071,0.6730683,0.021401703,0.3944539,0.69700795,-0.5901631,0.9268155,-0.69697315,0.3108994,-0.97872996,-1.0,-0.32177424,0.6124059
7aHSDH%GENOME011692_1576,-1.0,-1.0,0.80871654,0.51480365,1.0,-0.36023027,1.0,0.5715727,0.32813588,-0.4882003,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.37754986,-0.4415874,-1.0,1.0,1.0,-0.52774435,-0.620997,-0.7005975,-0.6003158,1.0,0.11521841,0.6640054,-0.6845975,1.0,-0.96563625,0.5681288,-1.0
7aHSDH%GENOME018142_1887,-0.7020243,-1.0,0.95946956,-1.0,1.0,0.2742507,1.0,-0.8897164,1.0,1.0,-0.95825136,-0.74802667,-1.0,-1.0,1.0,1.0,0.98241293,-1.0,-1.0,0.38848445,0.16058479,-1.0,1.0,1.0,0.36397564,1.0,-0.52323616,0.53610396,-1.0,1.0,-1.0,1.0,-1.0
7aHSDH%GENOME025100_397,-0.13691658,0.28420123,0.09484334,1.0,-0.88498914,0.1545834,-0.8124242,1.0,-0.20935565,0.42350948,0.62536764,-0.3221242,-0.3925506,-1.0,-0.9911035,-0.6554733,0.09420494,0.5731091,0.69322276,-0.05225794,0.3280487,1.0,-0.7327748,-0.3513705,0.26438636,-0.9632189,1.0,-1.0,0.44263285,-0.02601969,-1.0,-0.13112731,0.23947671
7aHSDH%GENOME042562_3253,0.48399818,0.260367,0.25558543,0.8641213,-0.3302531,-0.1037674,-0.6142978,0.50328344,0.14455687,-0.87744725,0.022073086,0.64832276,0.65988,0.2858052,-0.26095182,0.22323936,-0.1268185,-0.054988425,0.07558952,-0.56052685,-0.47046834,-0.4992136,0.17314722,0.08902029,-0.44711065,-0.100829534,0.083658166,-1.0,0.27598974,-0.83493733,0.18101273,1.0,0.07001208
7aHSDH%GENOME067790_2714,-0.30303398,-1.0,1.0,-1.0,0.4239085,-0.053042583,0.7194771,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.78346574,-1.0,-1.0,0.9656398,-0.33371115,1.0,-0.9756127,1.0,-0.16613413,1.0,-0.6811732
7aHSDH%GENOME070302_884,-0.07121756,-0.6548186,0.5314316,-0.35433772,0.84991664,0.98152566,0.3963314,-0.85813856,0.65351975,0.25036713,-1.0,-1.0,-0.9293766,0.5258788,0.918094,0.87987965,1.0,-0.42771804,-1.0,1.0,1.0,-0.313155,0.26094767,-1.0,-1.0,0.9454395,0.50140834,0.9325485,-0.5384738,1.0,-1.0,0.6229296,-0.6186263
7aHSDH%GENOME080077_256,0.15755935,0.14254275,1.0,-0.693011,1.0,-0.7547237,0.6330631,-0.8637816,0.92917657,0.17362961,-0.68610984,-1.0,-0.23319767,-0.5452786,0.9425487,-0.09576256,0.41643056,-1.0,-0.40621883,1.0,1.0,-0.6791604,-0.03132284,-1.0,-0.92827106,0.68298423,-0.8828017,0.89840853,-0.8261114,1.0,0.074968494,0.7610273,-0.23119807
7aHSDH%GENOME086444_1757,0.58209425,0.3917383,-0.6642202,0.71705836,-0.09041678,-1.0,-0.41499847,0.7247591,-1.0,-1.0,-0.10381287,0.30571565,1.0,-0.25679567,1.0,0.44496092,-0.18762997,0.5623521,-0.07867666,0.3661406,-0.67979556,0.41298625,-1.0,0.474838,0.89174485,-0.058050994,-0.0037923157,0.71485347,0.012586496,0.76383865,0.13604349,0.40416133,0.57423294
7aHSDH%GENOME103762_694,-0.1115238,-0.15438382,0.45929116,-0.8567179,0.91546386,0.3757854,0.32000378,-1.0,0.17164084,-0.40634403,0.15958034,0.21630503,0.5792333,1.0,-0.027018877,0.85607386,-0.56355363,-0.65270746,-0.005690391,-0.024019664,0.7345973,-1.0,-0.42707792,-1.0,-0.14252587,0.7250327,-1.0,0.24203204,0.35119513,0.53088284,0.8218768,-0.25394216,-0.07643503
7aHSDH%GENOME122758_282,-0.07007173,-0.9671372,1.0,-1.0,1.0,0.42535013,1.0,-0.76014924,0.48768845,0.5023062,-1.0,-1.0,-1.0,-1.0,0.8204596,0.8484729,0.8948587,-0.36220035,-1.0,1.0,1.0,-0.94558895,0.08912136,-0.3261144,-0.8543315,1.0,0.20537733,1.0,-1.0,1.0,0.06035244,1.0,-1.0
7aHSDH%GENOME125242_1669,-0.52148044,-0.20526698,0.44130334,-0.5898804,0.083214454,0.92943513,1.0,0.24186349,0.73484,1.0,-0.2763084,-1.0,-1.0,-0.40625662,-0.3623896,0.27199832,0.04306807,-0.1766393,-0.084388636,0.039164744,0.5987886,0.70677066,-0.7291971,-1.0,-0.6988333,0.77836347,1.0,0.47519025,0.0853415,0.4200171,-1.0,0.22386673,-0.16303828
7aHSDH%GENOME150027_3593,-0.057953294,-0.6372729,0.34062856,0.54726756,-0.91833353,1.0,-0.49428082,-0.43372008,0.5568995,0.90810007,-1.0,-0.3566705,1.0,-1.0,0.83585787,-0.048897292,1.0,-0.6994689,-1.0,1.0,1.0,1.0,1.0,-0.5519393,-0.23388635,-0.8056894,-0.53525156,0.8635332,0.24470405,1.0,-1.0,-1.0,-0.47260794
7aHSDH%GENOME215422_1346,0.3151672,0.3219869,0.18016165,0.7273022,-0.9174652,1.0,-0.3855653,0.57969683,-0.1828941,0.021368368,-0.03043727,0.74015623,-0.1145295,1.0,-0.55615735,-0.21399918,-0.4782694,-0.07536852,-0.13041626,-0.35684827,-0.8325419,0.7633333,-0.3244749,-0.26771924,-0.91346514,-0.054602906,0.23104294,-0.6374024,0.48796645,0.19127463,-0.56717265,0.115758084,0.13575418
7aHSDH%HAY2965420_1_SDR_family_oxidoreductase__Escherichia_coli_,-0.5674562,-0.3404431,1.0,0.32846534,-1.0,1.0,-1.0,-0.511944,0.7078395,0.81746435,0.19303367,1.0,0.42574808,0.5336282,-0.6132164,-0.34763253,0.20546599,-0.7016568,-0.4309499,0.10479854,0.6740581,0.88748354,0.5618582,1.0,0.14862245,-1.0,-0.22192371,-1.0,-0.16834319,0.5141386,0.32299608,-0.4832941,-0.33266366
7aHSDH%MBE5948790_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.10732439,0.27905074,0.3205143,-1.0,0.57950664,-1.0,-0.43573782,-0.9004313,0.38254967,0.37688807,-0.023003636,0.63238823,1.0,1.0,-0.13018869,-1.0,-0.9944687,-0.8999945,0.25741592,-0.03718959,0.69979906,-0.9458729,0.46495524,-0.8537501,0.45275858,0.2736514,-1.0,0.67237717,0.37677312,-0.1984869,0.5555692,-0.35262847,0.33051765
7aHSDH%MBHC130__Clostridiales_bacterium_1_7_47FAA_,1.0,1.0,-0.9862928,1.0,-1.0,0.3493186,-1.0,1.0,-1.0,-1.0,1.0,0.9035979,1.0,-1.0,-0.90632504,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.46143487,-1.0,1.0
7aHSDH%MCI7810995_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,0.7278452,1.0,-1.0,0.53316694,-0.9843681,0.6506268,-0.44196305,0.76563936,-0.81552404,-0.8529948,0.58648616,0.99798304,1.0,-0.1844183,-0.8921791,-0.6946861,-0.703925,0.76662225,0.71447116,-1.0,-0.55952376,0.596989,0.0134693505,0.36681345,-0.023821814,-0.7664896,0.51008886,-0.3041645,1.0,-0.3140722,-0.24916786,-1.0,0.89741415
7aHSDH%MCI9468093_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,0.81229925,0.76903677,-0.9715208,0.24889703,0.020761201,0.30983222,-0.77583975,-0.24856785,-0.5002049,-0.79167014,0.3324027,0.17224039,0.41414687,0.05032034,0.059011996,-0.49240234,-0.58303404,0.13735649,0.40870643,0.04206962,-0.09741448,0.384834,-0.045518823,-0.47051835,-0.0206193,-0.26505074,0.14061894,-0.35634857,0.7991605,-0.09132062,0.34174222,-0.63327616,0.5907839
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,-0.15506442,-0.76639235,1.0,0.03468182,0.453368,-0.8986695,-1.0,-0.8572725,0.6616228,0.27465802,0.39691082,1.0,-0.38208127,0.8397155,-0.11809959,0.014793339,-0.12112838,-0.77889633,-0.33778864,0.7467325,0.15026115,0.5109383,-0.3455584,0.35357362,-0.5921896,-0.6396183,-0.6301759,-0.28855506,-1.0,0.5167405,0.93732774,1.0,-0.7674452
7aHSDH%WP_003507641_1_7alpha-hydroxysteroid_dehydrogenase___Clostridium__symbiosum_,0.48949254,0.6889006,-1.0,1.0,-0.401713,0.87383336,-0.25394288,0.4233147,0.13659516,0.22416158,0.9469461,1.0,1.0,-1.0,0.57857096,-0.65433276,-0.55747783,-0.2820111,0.65234077,-0.89832324,-1.0,-0.6240464,0.54333067,1.0,-0.06492824,-0.96455216,0.16782166,-0.7955825,0.44164473,-0.70892406,-1.0,-0.27334693,0.18281305
