Sample,PRISM.7122,PRISM.7147,PRISM.7150,PRISM.7153,PRISM.7184,PRISM.7238,PRISM.7406,PRISM.7408,PRISM.7421,PRISM.7445,PRISM.7486,PRISM.7496,PRISM.7506,PRISM.7547,PRISM.7658,PRISM.7662,PRISM.7744,PRISM.7759,PRISM.7762,PRISM.7776,PRISM.7791,PRISM.7843,PRISM.7847,PRISM.7852,PRISM.7855,PRISM.7858,PRISM.7860,PRISM.7861,PRISM.7862,PRISM.7870,PRISM.7874,PRISM.7875,PRISM.7879,PRISM.7897,PRISM.7899,PRISM.7904,PRISM.7906,PRISM.7908,PRISM.7909,PRISM.7910,PRISM.7911,PRISM.7912,PRISM.7938,PRISM.7941,PRISM.7947,PRISM.7948,PRISM.7955,PRISM.7971,PRISM.7989,PRISM.8095,PRISM.8096,PRISM.8101,PRISM.8106,PRISM.8129,PRISM.8226,PRISM.8244,PRISM.8264,PRISM.8275,PRISM.8283,PRISM.8332,PRISM.8336,PRISM.8361,PRISM.8374,PRISM.8377,PRISM.8406,PRISM.8441,PRISM.8444,PRISM.8447,PRISM.8458,PRISM.8462,PRISM.8464,PRISM.8466,PRISM.8467,PRISM.8475,PRISM.8483,PRISM.8485,PRISM.8496,PRISM.8503,PRISM.8511,PRISM.8513,PRISM.8515,PRISM.8523,PRISM.8534,PRISM.8537,PRISM.8550,PRISM.8564,PRISM.8565,PRISM.8573,PRISM.8577,PRISM.8589,PRISM.8591,PRISM.8592,PRISM.8605,PRISM.8624,PRISM.8628,PRISM.8629,PRISM.8667,PRISM.8675,PRISM.8683,PRISM.8692,PRISM.8696,PRISM.8728,PRISM.8734,PRISM.8735,PRISM.8746,PRISM.8749,PRISM.8753,PRISM.8754,PRISM.8758,PRISM.8764,PRISM.8765,PRISM.8774,PRISM.8776,PRISM.8778,PRISM.8783,PRISM.8784,PRISM.8785,PRISM.8788,PRISM.8789,PRISM.8794,PRISM.8795,PRISM.8800,PRISM.8802,PRISM.8803,PRISM.8805,PRISM.8806,PRISM.8807,PRISM.8809,PRISM.8815,PRISM.8841,PRISM.8843,PRISM.8844,PRISM.8846,PRISM.8847,PRISM.8849,PRISM.8878,PRISM.8882,PRISM.8892,PRISM.8894,PRISM.8898,PRISM.8924,PRISM.8932,PRISM.8982,PRISM.8998,PRISM.9010,PRISM.9018,PRISM.9030,PRISM.9033,PRISM.9074,PRISM.9079,PRISM.9126,PRISM.9148,Validation.LLDeep_0001,Validation.LLDeep_0003,Validation.LLDeep_0010,Validation.LLDeep_0011,Validation.LLDeep_0012,Validation.LLDeep_0015,Validation.LLDeep_0018,Validation.LLDeep_0021,Validation.LLDeep_0022,Validation.LLDeep_0024,Validation.LLDeep_0026,Validation.LLDeep_0027,Validation.LLDeep_0028,Validation.LLDeep_0029,Validation.LLDeep_0030,Validation.LLDeep_0033,Validation.LLDeep_0034,Validation.LLDeep_0037,Validation.LLDeep_0039,Validation.LLDeep_0043,Validation.LLDeep_0047,Validation.LLDeep_0052,Validation.UMCG0333264,Validation.UMCG1180653,Validation.UMCG1576297,Validation.UMCG1705352,Validation.UMCG1708847,Validation.UMCG2023308,Validation.UMCG2136686,Validation.UMCG2739287,Validation.UMCG2788516,Validation.UMCG3243705,Validation.UMCG3299495,Validation.UMCG3321127,Validation.UMCG3595094,Validation.UMCG3748218,Validation.UMCG4000898,Validation.UMCG4081271,Validation.UMCG4268471,Validation.UMCG4722506,Validation.UMCG4789724,Validation.UMCG4851027,Validation.UMCG5113553,Validation.UMCG5308346,Validation.UMCG5437940,Validation.UMCG5613882,Validation.UMCG5792346,Validation.UMCG5921444,Validation.UMCG6047689,Validation.UMCG6054655,Validation.UMCG6262744,Validation.UMCG6628208,Validation.UMCG6720116,Validation.UMCG6738619,Validation.UMCG6868484,Validation.UMCG6966873,Validation.UMCG7115152,Validation.UMCG7198526,Validation.UMCG7563651,Validation.UMCG8089650,Validation.UMCG8255148,Validation.UMCG8438880,Validation.UMCG9119812,Validation.UMCG9189151,Validation.UMCG9830707
C18-neg_Cluster_1436: NA,101.844,0,0,18.6966,43.4434,0,0,24.7545,29.0334,0,58.3388,143.582,22.6572,28.5729,41.5072,146.433,60.3915,27.1011,0,0,60.6033,0,0,0,18.8117,35.3044,184.651,212.689,38.4122,238.858,147.53,0,35.9189,0,90.0384,48.7157,35.6966,0,90.4718,30.681,133.98,0,0,0,0,134.157,65.3411,0,0,0,0,0,0,0,0,131.894,0,0,105.209,35.8195,0,466.151,59.594,93.3309,27.665,0,74.9509,27.429,60.5207,52.4297,0,26.0823,0,46.4122,0,27.1799,14.7361,159.704,135.021,44.0407,48.9572,0,0,0,0,22.6479,0,0,93.5073,25.3301,80.3419,83.751,0,19.0066,37.186,0,0,0,0,13.7611,0,114.361,56.1126,0,0,0,0,108.026,0,0,0,22.9592,0,538.774,0,71.6425,0,112.672,20.4251,25.6857,12.6266,0,21.3367,14.5973,0,0,0,0,0,0,63.362,0,0,0,0,0,0,0,28.5793,0,19.4394,0,67.6595,0,57.4574,20.5403,0,34.0485,0,0,0,0,21.4888,0,18.5138,0,34.7927,37.3544,88.1554,25.7811,29.4051,33.905,43.3556,40.3497,44.3217,15.3277,37.1631,116.863,203.854,22.685,0,0,0,32.4748,0,0,0,13.5763,0,30.8043,239.439,0,0,22.9273,0,20.0799,0,0,0,25.8197,0,58.9511,0,0,48.9765,19.052,0,0,38.0438,138.794,22.2894,0,0,42.5464,15.194,0,35.1104,27.2546,33.1627,44.0196,0,0,75.6086,44.2095,0,41.7929,0
C18-neg_Cluster_1437: NA,105.842,69.9621,0,207.326,367.619,257.89,48.7832,121.339,228.869,488.609,96.9525,233.104,32.0549,104.089,33.1199,29.0504,114.569,90.0257,33.4875,270.009,0,500.54,0,239.581,17.0947,80.2968,37.5833,59.4842,0,636.766,28.4937,30.04,0,181.656,21.5133,18.3722,31.6007,138.001,108.309,118.4,78.8229,0,140.856,142.495,435.594,1074.85,52.9778,0,206.736,244.906,84.6885,41.7232,0,104.265,20.327,201.905,17.3458,277.865,245.611,119.297,122.201,379.729,1192.13,97.8859,70.4537,24.0395,18.9427,0,50.1177,482.483,93.4462,659.453,89.4025,388.408,306.083,743.944,525.752,37.0646,98.6268,133.026,519.719,0,32.0718,289.877,89.6851,284.155,199.131,26.5486,89.1099,57.0846,220.984,318.946,0,178.815,0,33.5684,162.369,174.497,47.0504,62.4873,90.2669,64.9729,62.3795,25.6171,0,225.965,662.84,0,64.3624,0,25.7972,92.5335,16.5592,0,903.707,170.435,44.005,332.275,165.611,28.4093,208.895,127.96,64.4163,112.016,66.1522,92.79,184.359,0,37.0723,203.624,94.0944,59.1517,149.678,119.162,172.666,144.451,41.8539,137.384,42.0721,56.1287,38.4576,0,0,0,0,42.8386,70.5009,31.1151,80.3542,142.543,92.4267,69.4965,0,27.4689,0,52.9712,113.555,60.0526,0,38.0583,62.9503,36.2143,88.4863,118.151,17.802,48.6546,44.6552,19.5948,88.7472,0,134.895,108.579,16.5887,85.3445,51.1074,155.161,383.044,168.395,0,108.77,38.3522,33.9126,43.951,108.802,29.3874,103.094,29.7579,0,31.0287,24.0213,270.898,111.946,16.7083,32.8605,69.9613,123.763,256.326,323.048,340.875,124.045,363.439,90.2137,490.177,140.788,63.8357,14.1304,98.9616,22.337,112.991,231.063,94.904,106.875,101.184,138.395,151.877,82.1798,101.439
C18-neg_Cluster_1438: NA,0,34.9143,115.031,15.1336,19.2087,62.4322,0,7.67086,70.6798,6.65883,78.579,37.7419,84.254,84.6321,23.3089,12.3003,7.53754,87.5613,36.7533,40.7482,18.7166,10.1364,111.111,0,47.3648,26.0073,69.643,0,21.6706,16.266,0,169.73,0,34.0102,11.4827,33.3588,19.2299,31.1573,13.5706,36.0251,43.8684,21.5829,0,66.3638,21.3668,69.7171,35.76,18.1259,39.7222,102.778,19.7012,32.8641,79.6207,66.4257,0,25.619,0,52.1328,21.909,29.1914,0,81.9644,34.8873,6.91448,31.6835,48.5263,26.7621,19.3519,10.4237,136.888,129.186,47.5059,102.176,13.0143,14.6186,45.932,19.8439,46.6868,13.0741,0,26.0484,9.70311,0,15.355,87.7206,28.5621,34.7787,83.5099,16.5041,52.4872,45.3057,25.1561,4.63782,20.2225,0,123.205,23.6633,132.126,0,18.2694,62.0098,26.1483,0,0,0,44.4667,62.463,11.8633,35.7842,20.7175,14.6224,67.8456,31.2861,13.9307,46.1035,19.8677,13.4367,0,13.9761,63.5621,104.049,180.699,23.1241,0,0,0.459384,54.4506,0,67.5395,0,39.1483,43.02,74.3604,181.879,0,52.7388,33.8314,25.1031,35.5864,18.3323,14.8188,0,0,39.4306,19.2467,0,84.3948,0,0,0,66.0308,59.1052,0,51.5808,0,40.5952,25.7277,17.5848,0,17.828,40.6338,24.2034,25.2512,36.0242,34.0012,27.1582,41.2738,12.7451,49.7482,0,179.863,35.9744,20.2218,46.1402,56.7764,18.4699,9.66311,0,19.6826,150.994,0,39.2583,116.771,0,182.383,86.5534,35.1384,31.7737,0,0,34.0216,12.8489,0,0,0,17.7205,14.7867,82.4298,49.1402,20.2214,33.2047,34.6761,10.4123,20.5509,14.2636,0,26.6094,0,24.2157,12.5,19.0805,0,38.4093,29.4724,45.5891,69.3057,51.6255
C18-neg_Cluster_1439: NA,0,0,0,0,0,41.5825,328.66,0,28.9858,11.5782,142.715,354.429,17.0205,0,36.4303,0,0,234.337,8.39523,151.607,0,0,27.4433,0,0,0,0,0,69.5944,0,0,47.8069,0,0,0,0,0,0,0,0,15.9781,0,0,31.1315,0,0,0,260.229,47.8638,12.271,81.301,0,21.4842,0,150.558,0,24.4075,0,0,0,0,0,0,0,0,0,0,0,0,0,233.033,0,369.781,45.2978,0,0,0,0,0,3.01258,0,45.7816,73.6764,0,146.566,11.3113,274.846,262.21,0,0,112.508,45.9687,49.3103,0,0,478.777,0,95.21,7.99656,0,1205.04,0,0,194.175,403.003,0,0,12.0005,29.2449,48.1954,0,0,0,0,0,0,0,0,0,192.802,0,0,0,0,230.318,0,23.0417,116.087,22.4103,108.412,0,89.6441,22.2725,0,38.1091,0,595.747,131.754,0,0,0,0,0,0,15.0465,266.017,223.008,0,101.649,0,0,0,0,0,0,0,0,0,0,0,15.7987,0,47.5411,0,0,0,0,0,0,0,0,20.7223,0,0,87.0984,0,0,20.5991,0,79.3172,0,0,95.7553,13.4753,0,0,0,0,0,0,21.8229,0,0,351.423,0,0,0,257.926,0,0,0,0,0,27.1586,0,0,0,0,0,14.5149,0,0,0,0,0,0,73.6426
C18-neg_Cluster_1440: NA,30.1645,22.8637,21.3016,9.73074,10.2484,17.2694,209.302,0,0,12.6641,59.3856,0,48.9951,0,22.7669,0,0,0,85.0401,110.087,0,73.2243,0,0,31.0354,0,0,0,26.0182,17.2212,0,488.92,0,19.9167,22.1124,0,53.1486,21.8406,0,0,0,0,57.4844,30.294,0,45.1007,0,120.393,0,0,270.19,58.0897,329.93,124.221,531.977,60.9849,175.058,131.445,0,173.884,597.96,0,25.5121,0,14.9547,27.4235,169.636,20.485,0,37.2493,14.3152,8.22972,79.6415,12.8581,16.8242,3.32212,8.66963,121.087,28.3564,128.756,13.7061,763.197,275.805,12.1288,154.289,16.213,411.177,30.4047,130.52,0,79.8379,0.932612,529.766,0,0,62.1387,0,66.6232,202.285,36.9862,170.763,0,45.8284,225.809,545.714,0,25.3324,0,26.0989,0,84.9819,35.8673,15.7037,49.4236,17.9264,46.4193,21.0744,0,0,19.4996,12.1046,0,183.164,0,197.13,437.179,20.7285,73.5554,456.354,39.1799,20.2598,39.8299,69.8226,36.7934,68.9274,174.215,587.373,19.0917,0,218.16,28.6433,28.6177,64.3079,143.147,43.1955,118.644,77.1185,35.8083,0,0,63.965,0,0,0,0,27.4433,0,5.4708,0,14.8766,0,11.9624,111.477,0,0,12.4032,0,25.7577,0,0,16.0193,18.6549,20.5311,14.2798,21.7945,14.5164,51.3676,0,14.9139,8.2161,135.588,13.9857,15.0342,0,136.411,10.5423,0,133.19,0,0,188.198,0,0,133.718,0,5.5454,57.8909,53.9091,22.3082,9.32745,53.3285,96.3166,19.5487,42.8543,5.04031,0,0,31.4481,23.7073,0,17.831,385.558,35.5278,12.988,199.929,0,14.5198
C18-neg_Cluster_1441: NA,129.616,253.274,1761.59,84.3443,180.135,79.1244,2387.43,59.602,47.5959,83.7599,1610.6,83.906,589.755,303.832,122.498,114.594,111.096,95.6543,659.541,648.078,17.5679,2630.15,688.702,741.464,131.598,401.498,207.713,71.3151,545.725,24.4457,364.634,20828.5,185.382,242.139,383.122,78.6987,459.227,738.557,65.5332,175.953,144.993,302.49,1110.56,585.629,47.3023,295.081,263.363,480.539,84.675,72.7994,13692.9,354.499,17040.7,3710.81,11012.1,139.874,1511.48,3200.18,170.167,131.645,2415.91,188.392,69.93,148.604,141.067,97.9513,233.569,376.138,105.434,437.483,539.127,108.067,605.186,306.978,48.5979,42.7949,59.3728,104.259,1382.67,74.135,37.4199,38673,1206.69,223.334,7087.26,51.825,2723.49,365.416,230.709,158.979,402.227,27.7254,28828.3,115.777,222.889,353.873,131.819,206.336,4320.02,231.161,983.344,199.764,1456.77,1871.06,7350.59,258.924,268.445,932.84,707.037,129.823,894.433,1194.59,466.218,1785.56,198.513,74.9998,792.311,394.246,966.792,175.928,492.565,461.417,164.88,70.4476,4577.02,10886.5,591.096,1155.92,6635.84,806.659,564.032,325.821,578.651,384.282,677.575,4982.21,12473.5,241.86,86.7194,6928.62,92.8629,2661.59,423.349,2508.04,378.237,860.809,1175.64,1352.63,240.005,387.718,233.384,344.603,136.967,236.511,66.7351,944.999,74.6,223.162,254.452,328.683,526.911,72.677,148.968,189.847,253.784,60.5416,425.463,60.1552,168.647,95.3125,35.66,555.779,176.759,96.3416,351.313,307.302,1055.59,592.436,174.553,211.794,64.7221,166.127,99.9825,60.0999,7274.84,111.271,111.579,4691.97,147.013,234.241,779.761,327.922,757.605,1421.81,22.1809,244.156,350.22,3693.78,163.03,98.821,862.56,502.754,781.934,167.749,483.406,110.905,354.627,1745.38,55.5066,58.9911,252.305,9022.68,234.331,396.33,5869.42,75.5771,339.584
C18-neg_Cluster_1442: NA,108.31,36.4084,82.0662,6.93694,0,0,51.0665,43.6237,25.8426,0,49.9017,34.6221,20.2491,54.2041,0,0,0,0,0,0,0,0,46.672,36.6149,58.0305,0,14.9191,0,31.0482,0,37.6428,0,0,0,84.8796,0,11.2658,0,0,56.8936,16.1162,130.408,12.9072,0,19.2751,0,0,51.6033,0,15.7436,0,157.967,0,0,0,58.6495,0,0,140.514,0,0,105.466,0,8.4963,0,27.5433,122.657,0,12.8341,88.4632,18.6668,0,27.8888,13.3229,13.0049,0,0,73.9793,71.4659,66.0226,0,38.5267,53.232,12.4579,0,6.62993,0,0,102.308,0,0,46.0011,0,30.5643,0,0,32.5964,0,7.97844,0,0,63.6467,0,0,0,41.4041,0,84.1111,0,52.3309,0,0,13.1377,81.6668,0,143.64,0,0,73.2986,0,41.8394,0,0,0,0,14.1636,0,0,30.3006,0,0,19.3003,0,0,0,11.0617,0,0,116.397,0,0,0,0,0,0,22.4607,102.763,0,0,23.9287,23.0829,21.9817,110.351,0,28.3294,145.563,0,20.166,106.934,76.1468,0,106.409,117.366,62.5708,102.303,91.9296,91.1127,120.626,27.5265,172.78,15.0674,84.9246,61.5982,86.4423,0,410.732,13.942,312.068,0,56.6248,54.2395,12.5427,83.5746,36.4972,0,60.3207,0,109.21,32.3693,47.2881,0,0,0,0,14.2217,53.8407,13.2515,33.8752,94.2998,59.774,64.5872,0,0,423.056,23.0659,117.744,0,0,11.8235,115.811,10.8034,0,0,68.2749,0,56.888,26.1796
C18-neg_Cluster_1443: NA,146.761,46.8088,134.296,10.0227,9.42743,8.76897,0,57.2112,34.5904,0,91.3233,23.2233,30.6261,173.577,0,0,0,0,0,0,0,0,38.2084,20.0708,59.0766,0,0,7.04545,59.0902,0,88.6033,0,0,0,64.5466,0,32.371,0,0,99.4671,38.7206,179.952,17.1672,0,27.2163,0,0,37.092,0,25.1005,0,258.103,0,0,0,109.023,0,0,211.842,0,0,136.432,5.96969,0,0,0,57.4803,0,28.9921,107.641,0,0,0,29.3271,17.004,0,0,95.4838,102.529,0,0,31.8848,182.362,26.4159,13.4432,8.11657,0,0,185.113,0,0,76.8603,0,72.4596,113.301,0,31.4808,0,7.0045,0,0,129.258,0,0,0,72.8687,0,0,0,52.3215,0,0,0,98.5242,0,101.201,0,0,156.796,0,51.6079,0,20.0819,0,0,24.987,0,0,45.4738,0,0,0,0,0,0,25.3854,31.8522,0,130.121,0,0,0,0,0,0,63.9448,162.128,0,0,34.2165,0,0,137.355,0,50.4929,173.389,0,15.5295,112.733,124.539,0,182.981,157.837,95.7989,120.897,149.63,196.39,181.799,41.1864,259.972,8.91875,161.647,100.308,91.0752,0,571.336,0,145.978,0,78.8552,61.7939,9.38129,111.458,53.6291,0,78.4113,0,151.768,33.5659,77.6469,0,0,0,10.0063,0,59.4219,8.9081,62.9458,116.657,122.103,119.931,0,0,452.516,41.5717,172.021,21.1034,0,32.2656,136.69,10.4324,12.0529,0,141.825,0,60.823,47.4745
C18-neg_Cluster_1444: NA,101.005,71.4411,169.249,34.3352,49.261,17.1909,46.1455,0,57.2098,47.3263,118.241,77.4835,43.6437,32.755,107.825,131.881,8.93665,59.1785,136.42,30.9772,61.0873,39.5996,89.825,56.4727,116.93,126.44,64.1179,40.0677,66.2973,69.9756,128.06,27.8751,223.469,126.98,51.4131,36.3945,119.865,64.4436,25.0783,60.7413,134.358,86.6317,34.6853,68.4787,21.4679,36.98,74.4401,95.091,84.4386,54.2816,19.065,73.1257,26.3096,79.2625,216.367,80.9205,130.667,107.353,100.814,49.671,66.2708,11.2592,30.4885,41.1785,155.183,113.646,17.7329,169.281,36.7986,26.8711,77.5909,93.0433,130.149,72.4791,65.2881,38.7079,69.3203,21.3946,44.4232,0,101.998,0,33.1794,141.332,0,11.1781,40.2043,90.5105,0,164.108,46.1697,31.6179,21.9436,146.23,35.2958,17.5056,27.394,56.7812,61.3218,77.2055,58.842,37.995,0,123.628,183.465,52.0067,63.0617,29.351,0,77.7903,136.99,185.395,58.5024,12.6025,44.3697,57.2979,123.959,0,53.4084,222.833,150.761,0,37.4312,54.8812,146.395,185.617,113.547,42.8827,22.2103,0,12.0719,47.1596,45.8069,0,133.101,18.2352,70.3066,52.53,29.2447,14.5186,115.12,20.3897,0,195.694,54.2995,32.6586,42.3743,0,0,42.4598,33.6159,46.3053,49.4551,104.544,108.397,124.865,147.983,139.675,72.9769,147.263,170.753,186.144,150.667,86.9081,80.8613,55.9608,235.661,98.4698,224.563,155.978,73.2322,178.942,66.2851,24.0552,85.2784,216.952,57.9169,65.5611,171.306,54.0549,195.664,117.72,29.5383,169.837,30.0168,86.6906,47.1164,97.5534,189.941,135.445,125.077,23.8445,43.3567,104.501,73.0416,18.0664,34.0448,14.507,63.8224,101.755,35.2619,211.438,97.9567,211.642,88.9255,31.2516,20.438,68.9079,32.8195,51.0925,70.6828,77.334,69.7269,183.434,97.0065,71.3639,86.6465
C18-neg_Cluster_1445: NA,143.645,36.0467,0,13.7406,0,0,0,55.2356,68.8366,0,69.1488,23.2215,48.091,247.313,18.2528,0,0,0,0,0,0,0,70.6691,29.6564,81.6536,0,0,0,90.4759,0,198.188,0,64.2285,0,0,19.4754,57.3522,0,0,88.9783,57.6596,0,28.7694,0,51.7581,0,0,38.0579,0,41.4835,0,180.591,0,0,0,107.783,0,0,0,0,33.0649,153.112,36.5927,0,0,0,0,154.725,42.0936,245.166,0,0,0,50.7053,25.0418,0,0,0,126.591,0,0,0,32.9617,45.0428,23.991,14.6001,39.0876,0,43.1167,0,0,22.3656,0,123.38,0,12.7417,32.6183,0,33.9417,54.7539,0,59.7202,0,0,36.7858,158.45,0,75.3108,0,85.7168,107.89,0,0,3.84623,0,0,0,0,234.424,0,62.9479,0,0,0,0,196.529,0,0,128.817,0,0,0,0,0,0,54.1866,43.8718,0,186.825,0,0,0,0,0,0,41.1763,171.392,19.5364,0,142.843,0,0,160.587,0,19.4607,100.962,0,0,0,0,0,152.322,195.063,0,101.589,173.482,31.734,84.8606,49.7582,0,12.9351,128.238,0,106.811,0,719.89,0,121.379,0,77.5566,76.0697,13.964,127.439,90.3074,0,130.958,0,211.548,77.5811,0,0,0,0,9.45933,69.4339,43.1601,15.3831,24.123,264.57,118.407,241.202,103.44,0,512.48,37.0795,0,0,0,26.403,273.551,7.80055,21.5552,0,233.697,10.78,78.6452,64.0128
C18-neg_Cluster_1446: NA,0,0,60.7321,71.6921,53.3941,33.7712,0,44.6864,59.123,55.9445,34.0654,0,0,90.5088,17.7857,11.1356,153.691,35.803,19.3602,87.8018,95.5794,8.84072,0,64.7181,17.5138,54.77,39.812,144.594,106.628,30.5062,14.058,0,0,117.656,58.3235,103.108,0,60.8261,141.727,34.3247,72.2966,0,54.8913,64.3727,28.1237,5.43768,0,31.4043,46.621,113.492,25.033,0,45.8003,47.1989,0,0,0,42.9202,12.2391,0,33.4265,91.1279,2.59303,61.2842,40.01,13.6122,0,0,49.0509,77.3056,20.0223,80.1488,35.6542,364.15,85.5249,107.915,132.052,33.5236,109.623,0,0,0,0,0,58.0962,38.5445,33.9857,82.5663,0,24.2278,2.75191,131.128,0,159.562,15.573,0,37.5534,50.6968,12.4611,0,63.5833,47.9308,0,0,0,64.5221,39.5975,0,97.1172,0,0,0,33.3664,43.9089,29.9398,9.2322,30.8919,51.7705,75.584,33.2253,103.098,71.8985,0,40.3243,0,0,41.0549,0,39.0243,31.1676,54.3961,29.3536,46.5056,42.9693,0,61.4612,53.2881,41.3174,38.338,71.1451,15.9588,20.1457,23.6958,0,35.7139,42.118,17.3187,34.5105,65.9373,87.0877,0,26.5024,0,75.2736,55.1698,15.4491,0,8.90486,0,0,0,0,63.4273,117.284,11.1485,68.8506,67.9808,0,18.982,0,52.2956,118.214,0,51.2768,52.7708,7.23208,5.9996,18.6165,0,32.5864,0,22.2903,42.6782,0,47.523,51.0324,36.5207,16.4521,24.6809,36.6759,0,58.0554,0,38.3936,37.6445,70.9001,57.4505,25.7262,68.4974,13.1696,260.5,0,49.2407,0,37.2569,39.186,0,0,83.012,49.1833,37.8307,8.18977,41.396,134.858,19.2749,49.0971,22.1279
C18-neg_Cluster_1447: NA,0,37.2423,39.1727,40.4288,12.3279,6.54298,0,0,35.3803,6.25966,88.0875,131.589,14.5637,36.4628,27.9605,0,0,100.321,8.06122,96.7592,21.5658,0,0,68.1127,36.2473,80.1554,28.7731,31.6362,0,109.24,34.9737,23.6668,0,83.2843,78.5781,72.1079,52.5594,41.8525,0,90.7372,20.5536,28.3219,0,65.9117,0,9.34662,67.1836,14.2466,0,7.23454,43.095,61.8893,45.6131,28.7751,23.3254,77.9425,0,33.0423,143.984,30.8201,0,12.3923,0,34.5168,49.4407,81.7381,47.9132,0,80.5498,26.1407,25.6446,79.5539,66.0724,62.7444,0,77.7777,56.8171,0,18.9085,0,27.5509,40.6917,0,8.71303,48.0835,20.6934,0,95.7362,33.348,73.1716,27.8617,36.0764,0,45.6321,50.6212,65.8901,20.7574,126.898,6.58679,34.5577,126.529,0,52.5628,0,0,18.7915,63.7388,0,84.635,29.4606,0,0,11.6974,0,69.1341,0,105.415,75.1544,0,36.0728,24.6708,79.5805,0,20.308,0,12.4683,27.0843,25.7642,29.1286,33.8085,40.4391,17.9817,39.168,31.5008,0,33.9409,32.3799,30.6623,18.7298,43.7587,0,20.2296,24.469,0,49.0305,44.5873,27.7279,31.2401,92.4253,31.5546,0,0,0,55.1431,10.6912,30.5211,20.3529,0,11.9587,0,0,0,24.5966,61.2466,30.5484,75.7369,78.4525,8.87104,86.0053,0,29.9745,50.5326,0,24.2127,30.0369,44.4754,0,0,0,57.2115,76.7927,21.2052,44.0989,0,40.1232,28.4214,0,16.5185,0,9.69812,0,108.396,19.2629,51.3477,20.3577,17.3817,21.2422,0,96.015,52.2357,12.5552,0,0,53.6513,51.5649,21.1079,78.5934,23.0151,0,28.9418,9.29132,0,189.972,35.9271,22.0934,62.7079,45.0227
C18-neg_Cluster_1448: NA,69.0468,115.406,317.796,96.7328,49.4365,39.756,38.7132,29.3071,115.985,20.3604,152.206,469.184,73.2653,120.89,66.8824,91.5718,81.9295,178.852,36.3318,132.437,238.758,5.74728,101.065,155.302,221.761,212.294,196.793,193.329,147.983,216.664,270.028,36.9885,28.1943,203.545,220.417,335.976,93.9193,106.887,129.072,229.763,92.7419,194.778,0,61.0798,26.5405,12.9106,210.635,30.5346,27.4554,19.049,112.089,196.276,207.242,110.357,66.5403,177.63,24.0996,81.6144,228.816,145.558,0,333.9,7.94234,122.909,120.726,297.769,169.221,50.886,345.458,95.6922,98.5019,178.239,166.61,216.391,30.8728,315.926,173.834,205.537,198.656,147.986,152.439,82.395,0,14.7128,164.726,77.2363,22.7307,226.221,356.746,183.325,13.1842,155.797,44.7849,206.497,143.787,115.893,60.6154,242.471,24.3901,301.667,236.139,172.514,260.046,37.4388,0,45.7027,97.3165,58.027,234.435,176.044,82.6781,102.432,52.7361,300.347,195.294,91.8727,223.135,281.87,111.662,139.596,150.318,208.796,138.92,78.715,13.434,0,59.5879,58.9728,106.209,39.637,197.927,60.9417,136.842,149.339,0,80.8346,61.1811,67.9329,175.867,194.617,66.5696,130.11,213.865,0,316.37,99.0087,63.1415,85.2965,151.574,79.175,47.8971,46.7431,355.953,482.307,83.2496,276.455,151.01,150.682,68.7934,133.834,178.331,119.68,79.7293,139.585,281.973,278.123,196.323,115.18,287.674,76.3972,100.939,115.255,31.5308,154.942,75.9249,210.84,11.1807,113.149,17.014,155.194,549.005,80.3105,185.718,88.1607,126.728,95.1254,131.16,124.216,105.351,121.272,0,301.394,57.1093,112.089,86.3311,49.0253,55.5823,46.9073,205.242,159.284,124.329,29.1405,39.0823,99.7709,293.094,124.772,324.253,93.8135,52.3379,120.568,117.904,4.67113,409.149,94.9181,52.0589,179.326,84.6601
C18-neg_Cluster_1449: NA,617.507,326.208,153.384,184.221,290.218,202.776,44.1626,508.451,399.918,212.537,351.239,491.436,214.437,411.086,354.909,564.352,291.233,477.547,101.048,302.944,621.204,31.8031,687.172,204.975,177.408,328.324,704.451,1209.35,500.676,110.892,340.961,40.8163,165.315,417.886,691.791,331.24,224.272,77.9085,769.556,542.662,361.581,126.647,71.6325,108.183,211.076,354.073,437.795,0,205.111,105.901,63.5526,492.962,84.6114,101.783,0,528.713,18.172,65.6394,527.744,357.814,42.1669,485.931,336.84,231.859,268.507,167.436,46.2741,154.659,812.215,531.867,219.74,361.014,279.204,294.743,273.662,298.693,291.385,684.823,262.406,341.578,606.329,114.787,17.762,110.541,154.791,272.991,54.5526,329.664,658.729,239.548,215.439,553.057,28.8817,440.748,185.659,60.0805,113.267,211.271,12.4248,152.501,268.792,241.107,393.449,61.6076,0,105.607,247.693,461.291,224.798,0,0,311.133,141.564,67.0797,166.012,466.584,185.798,605.64,318.078,411.151,769.012,182.025,183.735,245.718,18.8733,0,82.5993,54.6811,87.577,218.909,147.079,78.8591,168.477,321.637,87.7797,110.092,155.812,106.022,132.552,127.471,263.205,81.5181,495.384,68.7554,658.065,104.836,262.338,349.748,139.437,296.819,246.014,253.17,47.2071,475.695,657.615,268.972,768.752,138.452,987.093,60.531,149.544,303.065,523.196,667.203,776.873,320.436,95.8908,487.048,354.809,41.3117,224.768,368.34,92.0218,400.236,89.8327,267.615,42.0676,251.093,0,245.059,248.727,300.97,179.814,329.392,142.119,553.16,86.0833,297.964,553.686,316.612,74.2865,786.834,180.807,15.3949,617.759,272.134,349.726,234.707,613.886,292.854,335.915,244.898,234.158,365.807,229.018,397.543,443.67,804.269,131.104,407.399,123.764,0,1283.42,603.35,109.072,197.885,347.318
