SampleID,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
C18n_QI4483,0.711545494965282,0.7102139678674624,0.7225858645739812,0.719062725447711,0.7218078441411462,0.7192896889020629,0.7128226390227711,0.7071180540670309,0.7232230280329877,0.7226865466891875,0.7170355853709622
C18n_QI1927,0.7165493470973053,0.7219712382307876,0.7121129648433243,0.7122097274601283,0.7183480294109362,0.7143660640029593,0.7163863204606391,0.7141533087303154,0.7190265925718158,0.7142174905166512,0.7159341083324863
C18n_QI2078,0.7171072631979923,0.7119447938650052,0.7172576739491765,0.7180931395304687,0.7190907743581516,0.7152631391997609,0.7186626916420372,0.7065810827859305,0.7176346807017373,0.7172314623036118,0.7158866701533873
C18n_QI1151,0.7214741968396595,0.7114515494879544,0.7151026847339212,0.7173054428359532,0.715377539559375,0.7180087478304965,0.7143418121065958,0.7066235848467294,0.7143922756485239,0.722061509178363,0.7156139343067571
C18n_QI3238,0.7141769482050535,0.7106572386398852,0.7199575959266614,0.713215568737591,0.7155747393227353,0.7160145805340563,0.7125188778966013,0.7066682916253794,0.7206928693300475,0.7246878180764817,0.7154164528294492
C18n_QI4062,0.7125341884372349,0.7039773110036244,0.7172205611986807,0.7136654536635676,0.7152110833616069,0.7185860164545442,0.7174456873881566,0.7024502989229955,0.7227564852388016,0.7234682416517747,0.7147315327320987
C18n_QI6963,0.7127811168365729,0.7101197774214846,0.7146332023159337,0.7079892455084771,0.7215568737590808,0.7147306998386882,0.7132645624676183,0.7174886793862556,0.7148950738029302,0.7162793916448543,0.7143738622981896
C18n_QI9351,0.7212554398350872,0.7168686637327588,0.7082318040348787,0.7079929596009952,0.720251925759801,0.714750052362049,0.7142836320521883,0.7130258405180598,0.7069528227125134,0.7122167090666572,0.713582984967499
C18n_QI523,0.7169060214519049,0.7131178262461861,0.7069381245935052,0.7138063106373963,0.708693569940387,0.7159063043906957,0.7102458137919802,0.7080412184250721,0.7149541112476131,0.7113964315416736,0.7120005732266416
C18n_QI5030,0.7117342433102124,0.7092095964019006,0.7139581912004812,0.7160330756671416,0.7121811886123874,0.7076849115234479,0.7093386948805227,0.7029938843576494,0.7132178959397673,0.7149512941081366,0.7111302976001648
C18n_QI4542,0.7050113236758527,0.6992647265966139,0.7185261216195858,0.709999130361292,0.7130314747970129,0.7128734700176745,0.7070452983779402,0.7032904189086403,0.7210319059418372,0.7183311265740767,0.7108404996870525
C18n_QI4956,0.7013996283825579,0.7071546768802264,0.7165759261958452,0.7129111951897957,0.7126663490239837,0.713206872350511,0.7025435094943726,0.7096058331934971,0.7183858770673823,0.7110202821793882,0.710547014995756
C18n_QI4539,0.7065899016573356,0.7046872301517214,0.711129048260049,0.7083989951385973,0.7135946577236779,0.7114977260785053,0.7060806118337006,0.7016154457633285,0.7183361484314047,0.7174181284150163,0.7099347893453336
C18n_QI957,0.710279741950024,0.7012950267689494,0.7168440443834201,0.7040447998667371,0.7074291642527047,0.7117050920408462,0.7072854901393996,0.702973429475363,0.7073004332270578,0.7131677998508141,0.7082325021955316
C18n_QI5462,0.7155585713918263,0.7085084961252085,0.7071265054854606,0.708448723774575,0.7040880368334864,0.7048468272272858,0.706867941075241,0.7008930332140745,0.7067782825492909,0.7135673437191876,0.7076683761395637
C18n_QI12592,0.7067274515543873,0.6977853609184366,0.7101262690907133,0.7055914094393771,0.7076012547294261,0.7108055671575432,0.7068582648135605,0.7001858087211291,0.7179089231055656,0.7129227087163522,0.7076513018246492
C18n_QI2726,0.7049235024147786,0.7043439065885545,0.7115654599102682,0.7042429795046979,0.7081586808928129,0.7074646847069747,0.7050458642555221,0.7004931218927258,0.7123137166521115,0.714499694401609,0.7073051611220056
C18n_QI36,0.7044532850908405,0.7054127048091021,0.704528980403733,0.6998838848598352,0.7096218786400812,0.7072355165347716,0.7004016261018996,0.7064077674659586,0.7070603639499237,0.7011030540579384,0.7046109061914083
C18n_QI4962,0.7044734950044769,0.6962633706951353,0.7063930693469505,0.7057194055590736,0.7027818639909558,0.7070216589032019,0.6988987434333092,0.7048594431127677,0.705054805611252,0.7101772225699418,0.7041643078227066
