Family,12oxoCA,12oxoDCA,3oxoCA,3oxoCDCA,3oxoDCA,3oxoLCA,7_12oxoLCA,7oxoDCA,7oxoLCA,CA,CA_S,CDCA,DCA,GCA,GCA_S,GCDCA,GDCA,GLCA,GUDCA,HCA,LCA,TCA,TCA_S,TCDCA,TDCA,TLCA,TUDCA_2,UCA,UDCA
12aHSDH%ERJ00208_1_oxidoreductase__short_chain_dehydrogenase_reductase_family_protein__Clostridium_sp__ATCC_29733_,-0.009826478,-0.0030136579,-0.0051266644,0.00080245343,-0.002519229,-0.0027372562,-0.0008905115,-0.00627397,-0.00651736,-0.005040439,-0.0074373363,-0.0016832763,-0.003498535,0.0016674965,0.00083082303,0.0062924493,-0.0024756053,-0.0040059327,-0.0030166216,-0.004821757,-0.0017275364,-0.0044279257,0.00015363,-0.0011309067,-0.008797372,-0.003383567,-0.00016206647,-0.0019502582,-0.0068563726
12aHSDH%GENOME051950_684,-0.017268695,0.011082943,-0.018227613,-0.0132112065,0.0114621045,0.006277019,-0.013521674,-0.017370583,-0.014703641,-0.018659906,-0.009275469,-0.016223522,0.010758455,-0.0049216338,-0.0102686025,0.0045715715,0.00880365,0.0002853661,-0.0065631648,-0.011374891,0.011605087,-0.012866394,-0.008691092,-0.006985155,-0.0034846219,-0.0006295976,-0.008241952,-0.0067397994,-0.010458347
12aHSDH%GENOME055489_1547,0.0037158993,0.0035744878,-0.0008061154,-0.0033513801,0.0026521983,0.002001998,-0.0026275949,-0.0006255053,-0.00042909585,-0.00024619655,-0.0022977453,-0.0018133594,0.0030732104,0.0011576272,-0.0048249112,-0.003261395,0.00088541734,-0.0010099119,0.0007438649,-0.00013145074,0.0021538083,0.000661099,-0.003207838,0.0013458857,0.0013588794,-0.00245844,-0.0034461962,-0.0026833243,-8.5631895e-05
12aHSDH%GENOME077010_272,0.0060427873,-0.0059465887,0.008154962,0.0060749636,-0.006685909,-0.003128714,0.0043961895,0.004761314,0.0056529795,0.0050624115,0.005517893,0.0077044414,-0.0062612123,0.0008357692,0.0051528513,-0.0011418355,-0.0055139903,-0.0035604981,0.0025336181,0.0035080896,-0.0069093336,0.0076320996,0.0076316004,0.0043980293,0.0015434355,-8.862375e-05,0.006944393,0.0008940298,0.004359961
12aHSDH%GENOME126416_2228,0.0033204649,-0.00023611508,0.0038178442,0.0009322252,-0.00061306974,0.000770695,0.0013396139,0.002621535,0.0022952154,0.0036784126,-0.0009691024,0.0021773109,-0.00020212342,0.0028522955,0.00064948073,-0.0017965776,0.00075964746,0.0012311277,0.0025002938,0.0015175928,-0.0010121264,0.004263232,0.0022998848,0.0025683634,0.0027815287,0.00042737913,0.0030788693,0.00048872334,0.0010842679
12aHSDH%GENOME136792_1072,-0.0030300575,0.020582316,-0.012280505,-0.01574078,0.018744841,0.012152476,-0.0110953525,-0.008586515,-0.010770373,-0.011628479,-0.003153426,-0.015910137,0.01936773,-0.0053914166,-0.013891846,-0.0048039868,0.015921474,0.008320473,-0.0044771032,-0.004821786,0.020032123,-0.008978087,-0.0122035695,-0.0058317413,0.007892015,0.0042448305,-0.008585575,-0.003929982,-0.0045764204
12aHSDH%GENOME211747_1057,0.0043901936,0.00028761046,0.0015461205,-0.0015952023,0.00040949087,0.0011713845,-0.0021244392,0.0026664508,0.0017045639,0.0017502555,0.00018495279,-3.7151935e-05,0.0006180416,0.0012123152,-0.0015747814,-0.0017383576,3.28065e-05,0.0005980503,0.001144676,0.001756215,-0.0006496996,0.0023734213,-3.3137898e-05,0.0024198734,0.0022853678,-0.0007663829,-0.00063796615,-0.00064252486,0.003095333
12aHSDH%GENOME225739_454,0.006536803,-0.016997239,0.014088774,0.015616958,-0.016650833,-0.011012839,0.0123131825,0.009000393,0.006946629,0.012513449,-0.00059358927,0.016906442,-0.017275475,0.0037867618,0.0103732385,0.0010697988,-0.013846796,-0.0075465436,0.0036797842,0.0029410804,-0.017552583,0.0106253,0.012043485,0.008541094,-0.007162185,-0.006720513,0.011484882,0.0017323282,0.000984364
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.0065217363,0.012592243,-0.011652951,-0.010637175,0.011259726,0.0057064,-0.008534865,-0.009778073,-0.012330551,-0.010073204,-0.009569141,-0.011772319,0.011328706,-0.0007790207,-0.010770148,-0.0001565317,0.00861819,0.0021398698,-0.00441642,-0.0069385483,0.012999825,-0.008698163,-0.009270162,-0.0023884415,-0.0010292806,-0.00193019,-0.0064842333,-0.0053611468,-0.008035972
12aHSDH%MBP3571641_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.002878636,-0.009760698,0.005910518,0.0064373757,-0.009694071,-0.0043578027,0.002652649,0.0037240293,0.0018981466,0.0050302832,-0.0018769791,0.0076772417,-0.009602742,0.0029577424,0.004815195,0.0015839031,-0.008288306,-0.0057662516,0.0009615488,0.0015695924,-0.011115807,0.006550561,0.008478167,0.007684859,-0.0037223902,-0.0043506976,0.0073664705,-0.0008598724,0.0017698098
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.0039268793,0.015774537,-0.005713263,-0.013249764,0.013717987,0.012279235,-0.0106063625,-0.0036771623,-0.0043752636,-0.0064645912,0.001227228,-0.0103440825,0.015398456,-0.0042978716,-0.011187664,-0.0070072417,0.011236242,0.005232918,-0.0017528144,-0.0008565523,0.013025109,0.000121062454,-0.006228493,-0.0004266197,0.012126991,0.005239007,-0.0032118685,-0.0025158396,0.0021017147
12aHSDH%MBR2336230_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.007396931,-0.00028250483,0.0068783555,0.0014794366,-0.000938589,0.0015541064,0.0025666484,0.005911104,0.0046714926,0.005857812,0.0017477651,0.0037371654,-0.00024636183,0.0019147502,0.001515644,-0.0029959225,0.00023008317,0.0018599741,0.0031810433,0.003959994,-0.00164052,0.005898482,0.0028045436,0.0023708658,0.00431427,0.0017802746,0.0035733546,0.0019869339,0.004097006
12aHSDH%MFR3091303_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_lenta_,0.0028784177,-0.0035988998,0.0074574733,0.004806204,-0.003626199,-0.0001983873,0.004354511,0.0055419873,0.0082969675,0.0046769087,0.00960567,0.0054665487,-0.002806071,-0.0014427562,0.0076318914,0.0004363667,-0.00045237452,0.0028911901,0.003601635,0.0055153994,-0.0040036384,0.0045983777,0.007989627,-0.00057764957,0.006037395,0.007048378,0.008170714,0.0049364245,0.0064315293
12aHSDH%NCB62655_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-1.342027e-05,-0.010252063,0.0070988387,0.0076816226,-0.0090688635,-0.004451504,0.0046614567,0.005058934,0.007292818,0.00624129,0.0048387656,0.008119472,-0.008977828,0.00013047882,0.009321959,0.0030615982,-0.0060747946,-0.0010694786,0.0034562456,0.0035433345,-0.010728675,0.0049275197,0.010496924,0.002100641,-0.00037315238,0.0024465362,0.00927449,0.0038433904,0.0042007486
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,-0.0040106415,-0.003152571,-0.0017720227,0.00087048614,-0.0034055072,-0.0012338675,-0.002638654,-0.004046995,-0.0037814802,-0.0032947564,-0.0030669263,0.00022179061,-0.0037823627,0.0017083075,0.000837019,0.0038779816,-0.003663145,-0.005344314,-0.0013243238,-0.0027519243,-0.0037930785,0.001029071,0.0035561535,0.0036931648,-0.00482586,-0.0033160395,0.0022839587,-0.003695237,-0.002612918
12aHSDH%WP_103229430_1_SDR_family_NAD(P)-dependent_oxidoreductase__Clostridium_sp__chh4-2_,0.0013324484,-0.009016877,0.0075120754,0.009279693,-0.008961734,-0.0061864043,0.0075101857,0.0050615566,0.0060833544,0.0069409097,0.0022726676,0.008858737,-0.008939652,0.0026136783,0.008546436,0.0021648116,-0.007007957,-0.0022009667,0.0023058276,0.0029605203,-0.008703103,0.004116492,0.006644834,0.0012165584,-0.0032790378,-0.0001274472,0.005054514,0.0024909251,0.0014472919
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,0.0069139223,-0.014177345,0.014446104,0.013944497,-0.013372953,-0.008498264,0.011122758,0.010716238,0.013606326,0.012471416,0.008955545,0.014263196,-0.013488195,0.003994809,0.013087409,0.0014772825,-0.009443882,-0.0021211372,0.0066402727,0.0072708605,-0.013901592,0.008538209,0.011789038,0.0030622939,-0.0012982002,0.00059604144,0.009310349,0.0058764946,0.0069787945
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,0.0044781305,0.0007356748,0.004156816,0.0016266895,0.00011507053,0.0012710138,0.002654211,0.0035637957,0.005014242,0.003343442,0.004779888,0.0018712595,0.0006324274,0.0022130616,0.0019237734,-0.0015798962,0.0019420246,0.0018808756,0.0031455045,0.003015314,0.00065610424,0.0031738302,0.0011849529,-0.00058554637,0.004216269,0.0027524086,0.0023807576,0.0017897137,0.0033912773
12aHSDH%WP_161844252_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,0.007588686,-0.002148714,0.008045454,0.004944275,-0.002323621,-0.0006272996,0.0055447966,0.007977953,0.010651896,0.0065647475,0.01343069,0.004923312,-0.0018605766,-0.00019936182,0.0062466417,-0.0017487631,0.00026832736,0.003798368,0.004469399,0.0069892723,-0.0015576052,0.0041777357,0.0039369524,-0.0017241728,0.0067625507,0.0065150284,0.004334024,0.0064916234,0.009485605
12aHSDH%WP_256285936_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_phocaeensis_,0.011525921,-0.021446064,0.020380188,0.019216841,-0.020324308,-0.012940871,0.0150612155,0.0150609175,0.018282564,0.017292913,0.009387033,0.021021917,-0.020223822,0.0054178787,0.015952967,0.00048945687,-0.016568715,-0.007899628,0.008617213,0.009500361,-0.021711918,0.013223504,0.016031113,0.0059354077,-0.0026390585,-0.0030767533,0.012685901,0.006316462,0.0111656785
12aHSDH%WP_278514144_1_SDR_family_NAD(P)-dependent_oxidoreductase__Methanobrevibacter_smithii_,-0.016603148,0.011916564,-0.016393378,-0.010634116,0.010379177,0.0055758343,-0.009674098,-0.01797316,-0.018545667,-0.01732983,-0.019261664,-0.0135032395,0.009658837,0.0012991232,-0.010195072,0.003983075,0.00594729,-0.0044419905,-0.007933768,-0.011773459,0.012287408,-0.013013311,-0.009896357,-0.0057832287,-0.010281881,-0.0057210196,-0.010451512,-0.009868881,-0.018947225
12aHSDH%WP_418471294_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_sp__,0.0053778235,0.011751836,-0.0029055744,-0.008496092,0.010313389,0.007561388,-0.004380584,-0.00014831814,-0.0011252057,-0.002222306,0.0018755029,-0.006972449,0.011030978,-0.0028508378,-0.008042425,-0.0058409213,0.008988933,0.0058739083,-0.0005043955,0.0013758376,0.0104586575,-0.0014475521,-0.00676269,-0.0022075365,0.0092070745,0.0040111514,-0.004577285,-0.00036874218,0.003113239
12bHSDH%GENOME225741_180,-0.0035984349,0.004119378,-0.007283383,-0.007033195,0.0048084934,0.004932827,-0.0071751033,-0.003749672,-0.0065889885,-0.005544377,-0.004446229,-0.006925163,0.004412954,-0.0012446487,-0.005471258,0.0012604574,0.0028699464,0.00052660354,-0.0039772717,-0.0023711494,0.0032859005,-0.0029740543,-0.0050297137,8.991284e-05,-0.0007221689,-7.069337e-05,-0.005898454,-0.002376595,-0.0013323271
12bHSDH%MDD6456291_1_SDR_family_NAD(P)-dependent_oxidoreductase__Lachnospiraceae_bacterium_,0.0006207779,-0.015955424,0.008990041,0.0125663495,-0.014127281,-0.008503501,0.00820542,0.006750064,0.0077043683,0.008482975,0.0022711896,0.012325796,-0.014789163,0.0020909961,0.011994741,0.004637056,-0.01205916,-0.005051289,0.0021536206,0.0031279414,-0.015933733,0.0060237586,0.0109353615,0.0034512198,-0.006607485,-0.0017153253,0.0067192363,0.0031952152,0.0024781981
3aHSDH%3aHSDH%HJB56827_1_3-oxoacyl-ACP_reductase_FabG__Candidatus_Flavonifractor_intestinipullorum_,0.00018871868,-0.0032534539,0.0054589594,0.0072018765,-0.0032011555,-0.0036643592,0.008784874,0.0035271451,0.00547259,0.004106219,0.0053795753,0.0047473265,-0.003849644,0.0027450006,0.006398502,0.0025711472,0.00035321858,0.0029392552,0.002894164,0.0017621239,-0.00046197794,0.00083742273,0.0022084743,-0.0036829663,-0.00073356734,0.003526009,0.003965902,0.0048488206,0.0005611166
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.0013004197,-0.0037891201,0.0053001516,0.0074496507,-0.003422499,-0.0048355707,0.010265145,0.004838384,0.0057234983,0.004250559,0.00800806,0.0046088607,-0.004508449,0.0013135709,0.006817251,0.0023559215,0.0005365962,0.0035317233,0.0020829088,0.002585692,-1.7455764e-05,-0.0003923313,0.0013472245,-0.0044775377,-0.000606944,0.003827358,0.0029790855,0.0063219685,0.002305273
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,0.0016551762,0.020243926,-0.0077262903,-0.013239346,0.018322034,0.012437694,-0.005300609,-0.004495518,-0.0037945122,-0.008051849,0.0074152695,-0.013363614,0.019076547,-0.0070735896,-0.011557005,-0.0063118134,0.017701479,0.012034941,-0.0018254579,-0.0014808987,0.020926867,-0.0054664807,-0.012891206,-0.007545954,0.0142550655,0.010463528,-0.00508718,0.0018520915,0.0017523248
3aHSDH%3aHSDH%MBR6526164_1_3-oxoacyl-ACP_reductase_FabG__Clostridia_bacterium_,0.009146744,-0.010587604,0.015097652,0.014793686,-0.009829607,-0.007992133,0.017053768,0.013937685,0.016297283,0.013834542,0.017242216,0.01328035,-0.010421923,0.001315984,0.01378761,0.0007036487,-0.0037680755,0.004606377,0.006875,0.008151108,-0.006931194,0.006539773,0.0075996136,-0.0023289127,0.0035863689,0.0069314823,0.009717375,0.011327057,0.010532016
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.021081243,-0.0056184535,0.020240229,0.010908273,-0.0065388745,-0.0027913635,0.014274763,0.018760951,0.019150626,0.01742346,0.02090407,0.014271877,-0.0054432712,-0.0011193331,0.008932801,-0.008164079,-0.0019212031,0.005855735,0.008497599,0.012625443,-0.0058647715,0.0136751775,0.007876591,0.0028664384,0.013632425,0.00749395,0.011477102,0.010449098,0.016726738
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,0.011878538,-0.024129117,0.021308996,0.020675777,-0.022193976,-0.013852074,0.017225184,0.01793493,0.019048998,0.020095998,0.011840869,0.022379924,-0.022728488,0.004350544,0.017917255,0.0019980718,-0.016334396,-0.004239177,0.00903789,0.009764853,-0.023731362,0.014071924,0.017547315,0.007417478,-0.002829189,-0.0013650303,0.014606811,0.008758757,0.011768558
3aHSDH%3aHSDH%WP_062304377_1_SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_intestinalis_,0.0074187582,-0.0052415477,0.010935903,0.009972349,-0.0051169423,-0.0042704474,0.013405518,0.010223733,0.013818817,0.009582793,0.017621316,0.00823377,-0.005336306,0.00066306524,0.010448222,0.00061839324,0.00047162676,0.0058319215,0.0065606046,0.0063970787,-0.0014885758,0.0043359366,0.004889707,-0.0040390864,0.00580159,0.008576655,0.008434591,0.010649008,0.00959078
3aHSDH%3aHSDH%WP_117582908_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Collinsella_,0.0055327206,-0.00049239263,0.0021141141,0.0017529066,-0.0007640305,-0.0015201308,0.0031770938,0.0033054105,0.00257492,0.0044538276,0.0005598911,0.0022767608,-0.0011153646,0.0006846674,-0.0014562018,-0.0029513484,-0.0020611403,-0.00023850401,0.0006067479,0.0007267336,-0.0005322513,0.0017439142,-0.0034083524,0.0011928197,-0.00018564447,-0.0017759101,-0.0025018854,0.0005574686,0.0015141176
3aHSDH%3aHSDH%WP_226969791_1_SDR_family_oxidoreductase___Ruminococcus__lactaris_,0.008909704,0.004234378,0.0040050847,-0.0029503151,0.0029859082,0.004295988,-0.002032031,0.0038206137,0.0026033968,0.0024598306,0.0041180523,8.504814e-05,0.0041120965,-0.0012378613,-0.0027856994,-0.0052804975,0.0027324965,0.0021327073,0.002254656,0.0032598963,0.0020401268,0.0050186934,0.0013383117,0.0033225238,0.007454003,0.001963249,0.0027516184,0.00027032677,0.0049944567
3aHSDH%3aHSDH%WP_270387972_1_SDR_family_NAD(P)-dependent_oxidoreductase__Blautia_hansenii_,0.005693557,-0.007786939,0.008587522,0.008782828,-0.007870065,-0.0073636733,0.010262655,0.0067050974,0.005660018,0.007970168,0.002997918,0.008368234,-0.008551314,0.004248958,0.0060920697,0.0004872225,-0.0051367776,-0.0020279498,0.002525753,0.0034613446,-0.0054953503,0.004684361,0.0032654044,0.001924047,-0.0020985645,-0.0016325903,0.004949458,0.003814441,0.0031538666
3aHSDH%CAG5237306_1_short_chain_dehydrogenase__Streptococcus_pneumoniae_,0.021703074,-0.029392123,0.032398656,0.027220916,-0.027409738,-0.016384587,0.024189802,0.027826933,0.028061677,0.030477073,0.015537337,0.031287123,-0.02727058,0.0056350194,0.023734638,-0.0023507036,-0.019834798,-0.003339296,0.013055856,0.01551002,-0.030304724,0.02243474,0.023835674,0.010229374,0.0018705731,-0.00033793613,0.02103781,0.011691715,0.0178625
3aHSDH%GENOME084620_3418,0.006776337,0.0027366448,0.0046960334,3.4218956e-05,0.0020713732,0.0023976834,0.0025581806,0.004723425,0.005302964,0.0040640943,0.007639843,0.0013952894,0.0028144515,-0.0017588721,-0.00062173465,-0.0040056612,0.0029027534,0.0044848286,0.002063101,0.0028631485,0.0020114572,0.0035700912,-0.00082971127,-0.00023551646,0.007309946,0.004502761,0.0023411817,0.0034948587,0.006028769
3aHSDH%GENOME084674_3322,0.009234249,-0.005869947,0.010716814,0.00637325,-0.005761977,-0.002347126,0.005770621,0.008917156,0.008783568,0.009140552,0.0073674037,0.008594207,-0.0053093713,0.00042814377,0.0047671543,-0.0026352108,-0.003582936,0.0010835527,0.004189447,0.00546633,-0.0072614336,0.008069594,0.007097691,0.004337779,0.0043584253,0.0014389876,0.007412,0.003888691,0.007925005
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.0055499817,0.0066687358,-0.007259069,-0.008849941,0.006089779,0.0074576605,-0.010042435,-0.007885807,-0.010084128,-0.007974323,-0.010456965,-0.006926528,0.0066911126,-0.0025925231,-0.0072691594,-0.0010980258,0.0034765445,-0.0015661275,-0.00465531,-0.0051448513,0.0035409033,-0.00027996817,-0.0022232868,0.0025073406,0.00069805107,-0.0010586291,-0.0016246461,-0.006478504,-0.006379
3aHSDH%MCI6899085_1_SDR_family_oxidoreductase__Mycoplasmatota_bacterium_,0.012877396,-0.019579656,0.02242527,0.021477783,-0.01897925,-0.0138949035,0.021183297,0.01712975,0.018385172,0.019527089,0.011725291,0.021460962,-0.019712321,0.0068958,0.017488038,0.0006226267,-0.0125036035,-0.002288732,0.009499248,0.009651776,-0.017735275,0.013424594,0.014455933,0.0047536744,-0.0017285835,-0.00046549647,0.014412212,0.009498772,0.00979827
3aHSDH%MCI7742844_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-0.013313427,0.0020626904,-0.012909765,-0.0058628293,0.0025494662,0.00017014972,-0.0069507207,-0.011214678,-0.014344367,-0.008740437,-0.015479531,-0.007189796,0.0018810043,-0.00037470096,-0.0058196182,0.0042098835,0.00032142748,-0.0023703733,-0.0074496055,-0.008628861,0.002693797,-0.0062664677,-0.0045018536,0.001329224,-0.007197638,-0.004926217,-0.0036368328,-0.006354237,-0.011263235
3aHSDH%MCI8568452_1_3-oxoacyl-ACP_reductase_FabG__Bacilli_bacterium_,0.0131922485,-0.016080659,0.019315027,0.014675753,-0.015142238,-0.008538235,0.013544861,0.015513764,0.015781105,0.017861694,0.006108891,0.017834553,-0.015079115,0.0050250185,0.012318777,-0.0019358832,-0.011282951,-0.0027256375,0.00853476,0.008615082,-0.016905881,0.013742995,0.013461372,0.0064551146,0.00077164575,-0.0012487081,0.011996611,0.005782432,0.009416846
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,0.0033728876,-0.011366036,0.010619641,0.013241719,-0.010880857,-0.008940482,0.013018218,0.007921145,0.008419069,0.009199661,0.0055681597,0.011597216,-0.011850127,0.0039190208,0.011247002,0.0026632047,-0.0067621768,-0.0013875125,0.003620097,0.0038925214,-0.008752659,0.004552727,0.008111897,0.00012981711,-0.0038440588,0.00017464506,0.007702444,0.005532183,0.0023502642
3aHSDH%MCR4878926_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bacteroidales_bacterium_,-0.0015989162,0.0046684896,-0.0034104078,-0.0059955115,0.004851423,0.0065348977,-0.0073883873,-0.0026823888,-0.0010724893,-0.003637363,0.00033361677,-0.0048409426,0.005772629,-0.001945984,-0.00299474,-0.00079789595,0.004321155,0.002125148,-0.00018010227,-0.00034675025,0.0028473774,-0.0004450236,-0.0005542429,-0.00064820354,0.0050321016,0.0031817637,-0.0007285152,-0.0011104773,0.0012626591
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.0009981393,0.019387083,-0.010253175,-0.014412896,0.017412685,0.0119846575,-0.007801928,-0.0063512768,-0.0061758836,-0.009617916,0.0052269194,-0.013894203,0.018336575,-0.008128891,-0.013450261,-0.005999201,0.014685819,0.008436827,-0.0036515906,-0.0031675422,0.018878104,-0.005703425,-0.013380578,-0.005605838,0.011813722,0.0075745173,-0.0066577904,-0.0010392023,0.0006276708
3aHSDH%MDE7282987_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.0070736106,0.009863111,-0.010811411,-0.011614216,0.008990754,0.009061703,-0.012559918,-0.010073424,-0.013017607,-0.010520093,-0.011715403,-0.010309267,0.009581096,-0.002474716,-0.009702963,-0.0006944385,0.005845724,-0.0006265659,-0.0058485297,-0.00645921,0.006950962,-0.0024887198,-0.004904991,0.0022447205,0.0007693635,-0.0008894279,-0.0033815652,-0.0074407635,-0.007662107
3aHSDH%MDE7415347_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.006047085,0.017167151,-0.0017687294,-0.009992246,0.015271089,0.009907589,-0.0023349507,-0.00013784059,0.0004412039,-0.003967769,0.010460716,-0.008664507,0.016350847,-0.007588365,-0.008853549,-0.007876782,0.014605466,0.011028133,-0.0005343858,0.0016109222,0.016840275,-0.00197401,-0.0096042035,-0.0063729687,0.015147176,0.009961157,-0.003439356,0.0035149348,0.004998592
3aHSDH%MFR0796835_1_SDR_family_NAD(P)-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.008597469,-0.00721834,-0.0030676965,0.0034156754,-0.0065061445,-0.005451758,0.000816862,-0.004588645,-0.0062488867,-0.0007613245,-0.011442816,0.0026676378,-0.007051974,0.0023637302,0.0021472673,0.004518635,-0.006786974,-0.0057607824,-0.003250236,-0.004764494,-0.006640284,-0.0005841249,0.0029323844,0.0035204038,-0.00925236,-0.0062300847,0.0022456641,-0.0035457588,-0.008347147
3aHSDH%NBI02399_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.003879534,-0.00064597925,0.00035816728,0.0026273641,-0.0007418296,-0.0017776552,0.0035393746,-0.0018146561,-0.0008251112,-0.0022044864,0.0003117652,0.0003363257,-0.001630481,0.0010919753,0.0027850848,0.0028603985,0.0020523232,0.0007178074,0.0006064155,-0.0010450934,0.0013463506,-0.001457768,0.0021646626,-0.0022777747,-0.0016378228,0.0013037863,0.003703866,0.0014715117,-0.002064292
3aHSDH%WP_008977467_1_SDR_family_NAD(P)-dependent_oxidoreductase__Faecalimonas_umbilicata_,0.009752117,-0.018288895,0.018133622,0.019093983,-0.017718602,-0.013953783,0.019081723,0.013608103,0.014394748,0.016630601,0.007801337,0.01910488,-0.018763326,0.0065734214,0.01479838,0.0007078384,-0.012086179,-0.0037830363,0.007171393,0.0070365374,-0.01586672,0.011542597,0.0112765785,0.004517413,-0.0034229727,-0.0023757985,0.011325073,0.006697685,0.0058199437
3aHSDH%WP_020436139_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_,-0.0059664017,0.009608578,-0.009821699,-0.008998027,0.009184379,0.004714721,-0.0071409494,-0.008311501,-0.008937392,-0.00858903,-0.008203809,-0.009973232,0.008831856,-0.0013918924,-0.009319773,-7.9437086e-05,0.0055519636,0.0011289276,-0.004192483,-0.0059204423,0.00946201,-0.006986556,-0.009077042,-0.0027015319,-0.0016506691,-0.0016553705,-0.008507064,-0.0040620537,-0.0062606647
3aHSDH%WP_021919520_1_SDR_family_oxidoreductase__Evtepia_gabavorous_,-0.0069254823,0.010540996,-0.009992958,-0.008628088,0.009587067,0.0041893353,-0.0062190797,-0.008349692,-0.010704782,-0.009326653,-0.008804438,-0.010320263,0.00910941,-0.00022812263,-0.008742733,0.0007484626,0.008017996,0.0027407985,-0.0050410293,-0.0048735286,0.011286919,-0.0075855674,-0.009289002,-0.003232144,-0.0016132774,-0.0016837686,-0.007981152,-0.0041288184,-0.0075662606
3aHSDH%WP_044950032_1_SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_gnavus_,0.014594632,-0.02122379,0.02456933,0.023620939,-0.020552557,-0.015276883,0.023828428,0.019427285,0.020362193,0.0216325,0.014996409,0.023495672,-0.021443225,0.005766113,0.019462546,0.00071117654,-0.013371053,-0.0012947628,0.00978224,0.01065181,-0.018827504,0.014254737,0.01564996,0.0047926786,-0.0011194278,0.00080199435,0.01628944,0.011425818,0.012034127
3aHSDH%WP_087213392_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_,0.009718026,-0.019386243,0.018553298,0.020552833,-0.018467091,-0.014951535,0.0209917,0.014450295,0.01544628,0.01755526,0.009874371,0.019412298,-0.019886317,0.0073910295,0.015859516,0.0023220333,-0.01229055,-0.0029438138,0.007959698,0.007014935,-0.01585834,0.010588719,0.010825623,0.0037502144,-0.004673691,-0.0016943907,0.011449085,0.008920659,0.0069033923
3aHSDH%WP_109137584_1_SDR_family_oxidoreductase__Bifidobacterium_catulorum_,-0.020036507,0.019484024,-0.022964055,-0.01908467,0.019051315,0.013315236,-0.01863335,-0.019789128,-0.018262876,-0.023372164,-0.00790565,-0.022707174,0.019093875,-0.0066711907,-0.012584908,0.004332064,0.016785238,0.0055120946,-0.008080592,-0.00999056,0.019494979,-0.016461514,-0.011095787,-0.009301576,0.0016615054,0.005117107,-0.009325514,-0.006260244,-0.010980343
3aHSDH%WP_182279434_1_SDR_family_NAD(P)-dependent_oxidoreductase__Collinsella_intestinalis_,-0.004509171,0.001795724,-0.006405077,-0.0017591076,0.0022964326,-0.0004076244,-0.0011156867,-0.004262977,-0.00458287,-0.0035003189,-0.003819316,-0.0040731253,0.00093674177,-0.0006321358,-0.003583978,0.0018573822,0.0005789852,-0.00010180505,-0.0027253095,-0.0042888876,0.0030486002,-0.005382914,-0.006154141,-0.0020594925,-0.0049710386,-0.002188387,-0.0056152474,-0.0015075034,-0.0042162724
